OrderID,OrderDate,BranchID,Country,City,CustomerID,ProductID,ProductCategory,ProductName,Brand,Quantity,UnitPrice,DiscountRate,TaxRate,TotalAmount,PaymentMethod,SalesChannel,EmployeeID,WarrantyYears,ReturnFlag,ShipmentMode,DeliveryDays,Currency
ORD125061,29-05-2023,BR73,UK,London,CUST9419,PROD867,TV,LG OLED 48,Sony,3,1937.71,0.04,0.18,6585.11,Debit Card,In-Store,EMP699,2,0,Standard,1,USD
ORD125062,18-07-2023,BR76,Germany,Berlin,CUST3247,PROD976,Accessories,Wireless Mouse,HP,1,1278.63,0.22,0.18,1176.85,UPI,In-Store,EMP741,3,0,Standard,8,INR
ORD125063,03-05-2024,BR111,USA,Chicago,CUST7961,PROD371,Mobile,iPhone 14,OnePlus,4,755.46,0.3,0.18,2496.04,Credit Card,In-Store,EMP647,3,0,Same Day,6,INR
ORD125064,23-12-2023,BR61,India,Mumbai,CUST8577,PROD205,TV,LG OLED 48,HP,3,1370.76,0.28,0.18,3493.79,Debit Card,In-Store,EMP939,0,1,Standard,3,EUR
ORD125065,17-09-2024,BR39,India,Mumbai,CUST6550,PROD494,Mobile,Samsung Galaxy S23,Sony,4,1712.63,0.18,0.18,6628.56,Debit Card,In-Store,EMP883,0,1,Same Day,8,INR
ORD125066,03-10-2024,BR104,UAE,Dubai,CUST1018,PROD133,Laptop,MacBook Air M2,LG,2,602.27,0.09,0.18,1293.44,Debit Card,Online,EMP478,3,0,Same Day,7,INR
ORD125067,03-08-2023,BR97,Germany,Berlin,CUST8492,PROD237,Laptop,Dell XPS 13,Samsung,5,1605.23,0.22,0.18,7387.27,Debit Card,Online,EMP642,2,0,Standard,7,INR
ORD125068,19-02-2024,BR100,USA,Dallas,CUST1466,PROD872,TV,Samsung QLED 50,Samsung,5,455.3,0.14,0.18,2310.19,Debit Card,In-Store,EMP683,0,0,Express,4,USD
ORD125069,29-06-2024,BR119,India,Bangalore,CUST3636,PROD517,Laptop,HP Spectre x360,Dell,5,145.37,0.14,0.18,737.61,Credit Card,Online,EMP633,0,0,Same Day,7,INR
ORD125070,02-05-2024,BR67,USA,Dallas,CUST4349,PROD604,Accessories,Wireless Mouse,LG,4,1591.85,0.03,0.18,7288.13,Net Banking,Online,EMP554,1,0,Same Day,10,GBP
ORD125071,09-03-2024,BR4,USA,Chicago,CUST4966,PROD717,Accessories,Wireless Mouse,Sony,2,391.2,0.28,0.18,664.73,UPI,In-Store,EMP420,1,1,Standard,5,AED
ORD125072,10-09-2023,BR68,India,Pune,CUST9570,PROD850,Mobile,OnePlus 11,LG,2,756.44,0.28,0.18,1285.34,UPI,Online,EMP382,0,1,Same Day,3,GBP
ORD125073,18-11-2024,BR29,Germany,Berlin,CUST8593,PROD954,TV,LG OLED 48,Lenovo,4,801.47,0.14,0.18,3253.33,Debit Card,Online,EMP697,3,0,Express,10,INR
ORD125074,23-09-2024,BR116,UAE,Abu Dhabi,CUST2067,PROD215,Laptop,HP Spectre x360,Sony,1,1468.54,0.17,0.18,1438.29,Net Banking,In-Store,EMP717,0,0,Same Day,2,USD
ORD125075,20-02-2023,BR68,India,Pune,CUST9774,PROD729,Accessories,Wireless Mouse,Samsung,3,1388.18,0.08,0.18,4521.02,Net Banking,In-Store,EMP934,2,0,Same Day,4,USD
ORD125076,29-02-2024,BR71,UK,Birmingham,CUST4647,PROD575,Laptop,Dell XPS 13,Samsung,5,951.64,0.18,0.18,4604.03,Cash,In-Store,EMP600,2,0,Same Day,3,AED
ORD125077,19-10-2023,BR12,India,Bangalore,CUST8221,PROD852,Mobile,iPhone 14,Samsung,2,1800.16,0.01,0.18,4205.89,Net Banking,In-Store,EMP433,3,0,Same Day,6,INR
ORD125078,29-05-2024,BR68,USA,Los Angeles,CUST6630,PROD588,TV,Samsung QLED 50,LG,5,1217.18,0.19,0.18,5816.9,Cash,In-Store,EMP633,2,0,Standard,1,USD
ORD125079,11-04-2024,BR20,USA,Los Angeles,CUST5717,PROD188,Tablet,Lenovo Tab P11,Samsung,2,1189.12,0.24,0.18,2132.81,Net Banking,Online,EMP831,3,1,Express,5,INR
ORD125080,28-02-2024,BR28,UAE,Abu Dhabi,CUST7017,PROD376,Accessories,Keyboard,HP,5,1418.38,0.15,0.18,7113.18,Credit Card,Online,EMP235,2,0,Standard,1,AED
ORD125081,18-01-2024,BR15,Germany,Hamburg,CUST3145,PROD368,Tablet,iPad Air,Sony,1,1373.53,0.02,0.18,1588.35,Credit Card,In-Store,EMP550,2,1,Same Day,5,AED
ORD125082,11-02-2024,BR89,USA,Chicago,CUST8246,PROD472,TV,Samsung QLED 50,Lenovo,4,313.78,0.28,0.18,1066.35,Cash,Online,EMP559,2,1,Express,7,INR
ORD125083,21-06-2023,BR70,UK,London,CUST3973,PROD452,Accessories,Bluetooth Headphones,OnePlus,3,1981,0.14,0.18,6030.96,UPI,Online,EMP590,2,1,Standard,5,AED
ORD125084,13-07-2024,BR18,UAE,Dubai,CUST9354,PROD216,Mobile,Samsung Galaxy S23,OnePlus,3,248.47,0.29,0.18,624.5,Credit Card,Online,EMP422,3,1,Same Day,4,GBP
ORD125085,04-10-2024,BR116,USA,Dallas,CUST5504,PROD566,Tablet,Lenovo Tab P11,Lenovo,3,949.63,0.07,0.18,3126.37,Cash,In-Store,EMP697,3,1,Standard,5,INR
ORD125086,12-12-2023,BR79,Germany,Berlin,CUST6315,PROD336,Accessories,Keyboard,Dell,3,563.29,0.2,0.18,1595.24,Credit Card,Online,EMP601,2,0,Standard,8,AED
ORD125087,03-06-2024,BR1,India,Pune,CUST7652,PROD307,Accessories,Keyboard,Lenovo,2,1080.01,0.08,0.18,2344.92,UPI,Online,EMP235,2,0,Standard,9,EUR
ORD125088,15-05-2024,BR48,India,Pune,CUST8777,PROD392,Tablet,iPad Air,OnePlus,4,338.47,0.24,0.18,1214.16,UPI,In-Store,EMP945,1,1,Standard,9,USD
ORD125089,27-12-2024,BR3,UK,Birmingham,CUST1619,PROD598,TV,Sony Bravia 55,LG,1,1346.26,0.11,0.18,1413.84,Cash,In-Store,EMP481,1,1,Express,6,INR
ORD125090,23-04-2024,BR34,UK,Birmingham,CUST6114,PROD263,TV,Samsung QLED 50,Sony,1,1762.14,0.06,0.18,1954.57,Credit Card,Online,EMP246,2,1,Express,1,INR
ORD125091,30-06-2024,BR37,UAE,Dubai,CUST9307,PROD216,Tablet,Samsung Galaxy Tab,HP,1,872.43,0.1,0.18,926.52,Cash,Online,EMP623,2,1,Standard,8,USD
ORD125092,11-09-2024,BR18,UAE,Dubai,CUST6024,PROD833,Accessories,Wireless Mouse,OnePlus,4,147.84,0.19,0.18,565.22,Credit Card,Online,EMP581,1,0,Same Day,3,INR
ORD125093,02-07-2023,BR103,Germany,Munich,CUST1764,PROD829,TV,Samsung QLED 50,LG,1,130.58,0.05,0.18,146.38,Cash,Online,EMP536,3,0,Same Day,2,AED
ORD125094,06-11-2024,BR92,India,Mumbai,CUST8582,PROD830,TV,Samsung QLED 50,Apple,3,1300.58,0.13,0.18,4005.53,Debit Card,Online,EMP540,0,1,Express,5,USD
ORD125095,03-05-2023,BR116,USA,Chicago,CUST7536,PROD642,Tablet,Samsung Galaxy Tab,OnePlus,2,642.26,0.08,0.18,1394.47,Debit Card,In-Store,EMP357,3,0,Express,4,INR
ORD125096,02-03-2024,BR72,UAE,Dubai,CUST3892,PROD586,Tablet,Lenovo Tab P11,Dell,2,1290.03,0.06,0.18,2861.8,Credit Card,Online,EMP578,1,1,Express,9,EUR
ORD125097,31-07-2023,BR43,UK,Birmingham,CUST2221,PROD465,Accessories,Bluetooth Headphones,HP,1,787.05,0.24,0.18,705.83,Debit Card,In-Store,EMP655,0,1,Same Day,4,INR
ORD125098,04-07-2023,BR101,India,Delhi,CUST3519,PROD371,Tablet,iPad Air,Lenovo,4,1208.4,0.1,0.18,5133.28,UPI,Online,EMP483,1,0,Express,8,USD
ORD125099,06-10-2024,BR96,UK,Birmingham,CUST9418,PROD780,Mobile,Samsung Galaxy S23,HP,3,1668.24,0.28,0.18,4252.01,UPI,Online,EMP518,0,1,Same Day,6,AED
ORD125100,10-09-2023,BR64,UK,Manchester,CUST6220,PROD397,Accessories,Wireless Mouse,Dell,1,631.62,0.21,0.18,588.8,Net Banking,Online,EMP473,0,0,Same Day,9,USD
ORD125101,18-09-2023,BR47,USA,New York,CUST8435,PROD879,TV,LG OLED 48,Sony,5,568.59,0.25,0.18,2516.01,Cash,Online,EMP798,0,0,Express,4,EUR
ORD125102,08-10-2024,BR65,India,Delhi,CUST3547,PROD958,Mobile,Samsung Galaxy S23,Sony,5,1135.94,0.28,0.18,4825.47,Net Banking,Online,EMP317,0,0,Same Day,4,GBP
ORD125103,15-09-2024,BR107,UK,Manchester,CUST5936,PROD232,Laptop,MacBook Air M2,Apple,2,114.85,0.27,0.18,197.86,Net Banking,Online,EMP778,0,1,Same Day,3,GBP
ORD125104,14-06-2023,BR114,UAE,Dubai,CUST1743,PROD487,Accessories,Wireless Mouse,Lenovo,4,1726.53,0.05,0.18,7741.76,Cash,In-Store,EMP333,1,1,Same Day,6,GBP
ORD125105,08-10-2023,BR73,UAE,Dubai,CUST5594,PROD283,Mobile,iPhone 14,Sony,3,1295.15,0.24,0.18,3484.47,Debit Card,Online,EMP918,0,1,Same Day,3,AED
ORD125106,25-04-2024,BR98,UK,Manchester,CUST6272,PROD382,Laptop,HP Spectre x360,LG,4,417.08,0.28,0.18,1417.4,Credit Card,In-Store,EMP824,1,0,Express,7,USD
ORD125107,19-09-2024,BR47,India,Pune,CUST5967,PROD388,TV,Samsung QLED 50,Samsung,2,149.46,0.26,0.18,261.02,Cash,Online,EMP214,3,1,Express,9,USD
ORD125108,23-11-2024,BR111,UAE,Abu Dhabi,CUST5060,PROD711,Accessories,Bluetooth Headphones,Apple,3,1743.2,0.17,0.18,5121.87,Net Banking,Online,EMP848,0,1,Standard,4,USD
ORD125109,22-05-2023,BR8,UAE,Abu Dhabi,CUST6929,PROD406,Laptop,HP Spectre x360,Samsung,5,256.14,0.29,0.18,1072.97,Debit Card,Online,EMP565,2,1,Standard,3,GBP
ORD125110,05-06-2023,BR67,UK,Birmingham,CUST6896,PROD208,Accessories,Wireless Mouse,Apple,3,1884.22,0.09,0.18,6069.83,Debit Card,In-Store,EMP395,1,0,Same Day,5,GBP
ORD125111,12-01-2024,BR70,UAE,Dubai,CUST6132,PROD192,Laptop,MacBook Air M2,Lenovo,2,616.02,0.19,0.18,1177.58,UPI,In-Store,EMP421,1,0,Express,10,EUR
ORD125112,01-03-2023,BR45,USA,New York,CUST6265,PROD450,Accessories,Bluetooth Headphones,LG,1,1130.67,0.26,0.18,987.3,Cash,Online,EMP520,2,1,Express,4,AED
ORD125113,20-10-2023,BR98,UAE,Abu Dhabi,CUST2785,PROD116,Accessories,Keyboard,OnePlus,5,815.97,0.01,0.18,4766.08,UPI,Online,EMP908,3,1,Express,1,EUR
ORD125114,07-06-2024,BR94,USA,New York,CUST6535,PROD805,Accessories,Bluetooth Headphones,OnePlus,2,1622.93,0.14,0.18,3293.9,Cash,Online,EMP415,2,0,Standard,5,USD
ORD125115,09-04-2024,BR110,Germany,Berlin,CUST2014,PROD322,Mobile,iPhone 14,OnePlus,5,889.5,0.19,0.18,4250.92,Credit Card,Online,EMP342,3,1,Standard,4,USD
ORD125116,17-02-2023,BR47,UAE,Dubai,CUST5232,PROD425,Mobile,Samsung Galaxy S23,Sony,1,1720.96,0.06,0.18,1908.89,UPI,In-Store,EMP901,0,1,Express,7,GBP
ORD125117,22-11-2024,BR80,Germany,Munich,CUST7231,PROD940,Mobile,OnePlus 11,LG,3,1172.57,0.01,0.18,4109.39,Debit Card,Online,EMP399,3,0,Same Day,10,AED
ORD125118,17-07-2024,BR89,Germany,Hamburg,CUST7058,PROD853,Accessories,Bluetooth Headphones,Sony,2,1484.76,0.12,0.18,3083.55,UPI,In-Store,EMP224,1,0,Express,1,INR
ORD125119,25-11-2023,BR67,UK,Manchester,CUST4640,PROD912,Mobile,OnePlus 11,HP,4,349.61,0.11,0.18,1468.64,Credit Card,Online,EMP499,3,0,Express,9,USD
ORD125120,20-01-2024,BR43,USA,Dallas,CUST9301,PROD874,Tablet,iPad Air,LG,3,306.47,0.04,0.18,1041.51,Debit Card,Online,EMP227,3,0,Express,8,INR
ORD125121,19-12-2023,BR87,UAE,Dubai,CUST5472,PROD365,Laptop,MacBook Air M2,LG,1,1524.22,0.18,0.18,1474.84,UPI,Online,EMP328,1,0,Standard,4,GBP
ORD125122,05-03-2024,BR20,UAE,Abu Dhabi,CUST8947,PROD909,TV,LG OLED 48,Sony,5,452.93,0.18,0.18,2191.28,Net Banking,Online,EMP873,0,0,Standard,6,INR
ORD125123,02-03-2023,BR74,India,Bangalore,CUST3417,PROD813,Laptop,HP Spectre x360,HP,1,898.63,0.05,0.18,1007.36,Cash,In-Store,EMP532,1,0,Same Day,9,GBP
ORD125124,07-10-2024,BR39,UK,Manchester,CUST6942,PROD515,Accessories,Keyboard,HP,1,87.11,0.11,0.18,91.48,Net Banking,In-Store,EMP603,3,1,Same Day,8,GBP
ORD125125,16-03-2023,BR8,UAE,Dubai,CUST6649,PROD649,Mobile,OnePlus 11,Sony,5,758.25,0.25,0.18,3355.26,Net Banking,Online,EMP647,3,0,Standard,8,AED
ORD125126,03-11-2023,BR49,UK,Manchester,CUST8567,PROD567,Laptop,HP Spectre x360,HP,1,132.75,0.28,0.18,112.78,Net Banking,In-Store,EMP447,3,0,Same Day,8,GBP
ORD125127,06-10-2023,BR38,Germany,Berlin,CUST6496,PROD613,Mobile,OnePlus 11,LG,5,1768.24,0.27,0.18,7615.81,UPI,Online,EMP578,2,1,Express,2,AED
ORD125128,03-04-2023,BR92,USA,Chicago,CUST1878,PROD210,Accessories,Wireless Mouse,HP,1,1830.2,0.22,0.18,1684.52,UPI,Online,EMP753,3,0,Same Day,6,USD
ORD125129,31-12-2024,BR118,USA,Chicago,CUST8411,PROD918,Tablet,Lenovo Tab P11,Apple,1,1951.55,0.07,0.18,2141.63,UPI,In-Store,EMP793,0,1,Same Day,6,USD
ORD125130,19-04-2023,BR62,UAE,Dubai,CUST4905,PROD107,Tablet,Lenovo Tab P11,OnePlus,5,1594.82,0.23,0.18,7245.27,Debit Card,Online,EMP706,2,1,Standard,2,GBP
ORD125131,23-06-2023,BR3,Germany,Munich,CUST5866,PROD543,Tablet,iPad Air,Sony,5,1734.35,0.13,0.18,8902.42,Cash,Online,EMP589,3,1,Express,10,INR
ORD125132,13-05-2023,BR56,UAE,Dubai,CUST3726,PROD685,Mobile,Samsung Galaxy S23,LG,3,1963.5,0.19,0.18,5630.14,Credit Card,In-Store,EMP882,0,1,Same Day,5,AED
ORD125133,12-03-2023,BR13,India,Bangalore,CUST1899,PROD859,TV,LG OLED 48,Sony,2,541.6,0.11,0.18,1137.58,Credit Card,Online,EMP754,2,0,Express,6,EUR
ORD125134,19-09-2024,BR7,USA,Los Angeles,CUST5128,PROD924,Accessories,Bluetooth Headphones,Samsung,2,1677.53,0.03,0.18,3840.2,Credit Card,Online,EMP349,1,1,Express,10,GBP
ORD125135,27-09-2023,BR85,India,Delhi,CUST9318,PROD710,Accessories,Bluetooth Headphones,Samsung,5,968.64,0.14,0.18,4914.88,Cash,In-Store,EMP240,1,1,Same Day,5,GBP
