OrderID,OrderDate,BranchID,Country,City,CustomerID,ProductID,ProductCategory,ProductName,Brand,Quantity,UnitPrice,DiscountRate,TaxRate,TotalAmount,PaymentMethod,SalesChannel,EmployeeID,WarrantyYears,ReturnFlag,ShipmentMode,DeliveryDays,Currency
ORD110029,24-01-2023,BR16,Germany,Berlin,CUST4942,PROD311,TV,Samsung QLED 50,LG,1,418.89,0.1,0.18,444.86,Net Banking,Online,EMP708,0,0,Same Day,8,INR
ORD110030,01-08-2023,BR99,UK,London,CUST9141,PROD303,Accessories,Wireless Mouse,Lenovo,4,564.11,0.06,0.18,2502.84,UPI,Online,EMP575,2,1,Express,4,AED
ORD110031,24-07-2023,BR7,USA,Chicago,CUST4110,PROD447,Mobile,Samsung Galaxy S23,OnePlus,2,1861.99,0.19,0.18,3559.38,Credit Card,In-Store,EMP546,2,0,Same Day,5,AED
ORD110032,22-01-2023,BR86,UK,London,CUST2209,PROD980,TV,Sony Bravia 55,HP,4,399.77,0.25,0.18,1415.19,Credit Card,In-Store,EMP526,1,1,Express,5,AED
ORD110033,13-04-2023,BR51,USA,Los Angeles,CUST4100,PROD238,TV,Samsung QLED 50,Dell,5,352.01,0.03,0.18,2014.55,Debit Card,In-Store,EMP580,2,0,Express,5,USD
ORD110034,10-11-2023,BR5,USA,Los Angeles,CUST3638,PROD163,Accessories,Wireless Mouse,Sony,4,1398.34,0.19,0.18,5346.13,Debit Card,In-Store,EMP299,1,1,Express,2,INR
ORD110035,17-01-2023,BR64,Germany,Munich,CUST9513,PROD899,Accessories,Bluetooth Headphones,HP,1,62.39,0.25,0.18,55.22,Net Banking,In-Store,EMP323,1,0,Express,1,GBP
ORD110036,16-10-2024,BR38,India,Pune,CUST6259,PROD117,Mobile,Samsung Galaxy S23,Dell,3,1440.49,0.1,0.18,4589.4,Credit Card,Online,EMP771,2,0,Same Day,3,USD
ORD110037,07-04-2023,BR52,UK,London,CUST8496,PROD595,TV,LG OLED 48,OnePlus,5,1086.86,0.13,0.18,5578.85,UPI,Online,EMP458,3,0,Same Day,3,EUR
ORD110038,07-06-2024,BR62,India,Pune,CUST9066,PROD458,Mobile,OnePlus 11,OnePlus,3,1217.55,0.01,0.18,4267.03,UPI,In-Store,EMP282,3,0,Standard,2,USD
ORD110039,05-07-2023,BR66,UAE,Dubai,CUST8523,PROD436,Accessories,Bluetooth Headphones,Samsung,4,964.5,0.29,0.18,3232.23,Credit Card,In-Store,EMP350,2,1,Standard,2,AED
ORD110040,16-01-2023,BR119,India,Mumbai,CUST9859,PROD373,TV,Samsung QLED 50,Samsung,5,1940.4,0.14,0.18,9845.59,Credit Card,Online,EMP207,3,1,Standard,5,INR
ORD110041,15-12-2024,BR17,UAE,Abu Dhabi,CUST7580,PROD182,Accessories,Bluetooth Headphones,LG,3,1745.34,0.3,0.18,4324.95,Debit Card,In-Store,EMP799,3,1,Express,4,USD
ORD110042,17-03-2024,BR44,UK,Birmingham,CUST6707,PROD457,Tablet,iPad Air,Apple,1,1452.93,0.15,0.18,1457.29,Debit Card,Online,EMP673,2,0,Standard,4,INR
ORD110043,08-07-2024,BR40,India,Pune,CUST1570,PROD289,Laptop,Dell XPS 13,OnePlus,5,64.4,0.15,0.18,322.97,Credit Card,Online,EMP887,0,0,Same Day,10,EUR
ORD110044,24-10-2023,BR66,UK,Manchester,CUST2151,PROD726,Laptop,HP Spectre x360,Sony,2,940.41,0.09,0.18,2019.62,Cash,Online,EMP921,2,1,Express,3,USD
ORD110045,23-01-2023,BR63,UAE,Dubai,CUST9204,PROD774,Mobile,Samsung Galaxy S23,LG,3,1343.56,0.13,0.18,4137.9,UPI,Online,EMP871,0,0,Standard,4,INR
ORD110046,08-09-2023,BR27,USA,Dallas,CUST4439,PROD880,Mobile,iPhone 14,Samsung,2,1132.16,0.19,0.18,2164.24,UPI,In-Store,EMP812,2,0,Same Day,8,AED
ORD110047,24-01-2024,BR49,USA,New York,CUST4218,PROD383,TV,LG OLED 48,Apple,1,221.85,0.01,0.18,259.17,Credit Card,Online,EMP845,1,0,Express,8,AED
ORD110048,11-11-2024,BR19,Germany,Munich,CUST3610,PROD120,Accessories,Bluetooth Headphones,LG,5,1618.04,0.05,0.18,9069.11,Credit Card,Online,EMP914,2,1,Standard,9,INR
ORD110049,24-10-2023,BR12,UK,Manchester,CUST8922,PROD112,Accessories,Wireless Mouse,OnePlus,5,1523.69,0.21,0.18,7101.92,Cash,In-Store,EMP998,2,0,Same Day,10,INR
ORD110050,02-01-2023,BR50,USA,Chicago,CUST3992,PROD490,Accessories,Bluetooth Headphones,HP,2,848.86,0.15,0.18,1702.81,UPI,Online,EMP643,3,0,Same Day,4,USD
ORD110051,15-01-2023,BR4,UK,Manchester,CUST6004,PROD936,TV,LG OLED 48,Sony,1,1237.53,0.15,0.18,1241.24,UPI,Online,EMP235,3,0,Standard,6,AED
ORD110052,02-11-2024,BR109,Germany,Hamburg,CUST4524,PROD283,TV,Sony Bravia 55,Lenovo,3,508.67,0.1,0.18,1620.62,Cash,In-Store,EMP370,3,1,Same Day,9,USD
ORD110053,25-03-2024,BR119,India,Bangalore,CUST3082,PROD421,Mobile,OnePlus 11,Sony,4,1783.57,0.23,0.18,6482.21,Net Banking,In-Store,EMP821,3,1,Same Day,6,AED
ORD110054,19-08-2024,BR46,USA,Los Angeles,CUST1100,PROD185,Laptop,MacBook Air M2,Sony,5,1131.51,0.29,0.18,4739.9,Credit Card,In-Store,EMP359,0,0,Same Day,8,AED
ORD110055,03-07-2024,BR64,UAE,Dubai,CUST3941,PROD797,Accessories,Keyboard,Lenovo,1,309,0.16,0.18,306.28,Net Banking,In-Store,EMP838,3,1,Express,10,USD
ORD110056,14-04-2023,BR77,Germany,Hamburg,CUST6164,PROD274,Mobile,OnePlus 11,HP,5,1921.74,0.22,0.18,8843.85,UPI,In-Store,EMP341,0,1,Express,6,INR
ORD110057,03-02-2023,BR66,India,Delhi,CUST3361,PROD727,Accessories,Wireless Mouse,OnePlus,5,816,0.11,0.18,4284.82,Debit Card,Online,EMP383,1,0,Same Day,2,INR
ORD110058,26-11-2023,BR37,USA,Los Angeles,CUST5170,PROD619,Mobile,Samsung Galaxy S23,Samsung,5,1396.34,0.25,0.18,6178.8,UPI,Online,EMP432,2,1,Same Day,4,AED
ORD110059,07-04-2023,BR32,USA,New York,CUST4155,PROD320,TV,LG OLED 48,Lenovo,5,1228.38,0.09,0.18,6595.17,Cash,Online,EMP428,3,0,Standard,4,INR
ORD110060,12-10-2023,BR29,UAE,Dubai,CUST1783,PROD667,Accessories,Wireless Mouse,Dell,4,997.03,0.27,0.18,3435.37,Net Banking,Online,EMP807,0,0,Express,5,AED
ORD110061,19-06-2024,BR37,Germany,Munich,CUST4464,PROD464,Laptop,MacBook Air M2,OnePlus,3,608.03,0.08,0.18,1980.23,Credit Card,In-Store,EMP218,1,0,Same Day,1,GBP
ORD110062,08-03-2023,BR13,Germany,Munich,CUST1978,PROD769,Tablet,Lenovo Tab P11,Lenovo,4,145.12,0.04,0.18,657.57,Debit Card,Online,EMP900,2,0,Same Day,5,GBP
ORD110063,17-08-2024,BR99,USA,Dallas,CUST2380,PROD615,Tablet,iPad Air,Apple,3,774.13,0.15,0.18,2329.36,Debit Card,Online,EMP413,2,0,Express,1,USD
ORD110064,11-04-2023,BR39,Germany,Munich,CUST9377,PROD270,Tablet,iPad Air,Lenovo,5,1862.18,0.25,0.18,8240.15,Debit Card,Online,EMP462,3,1,Same Day,5,EUR
ORD110065,13-05-2023,BR13,India,Mumbai,CUST4746,PROD432,Mobile,Samsung Galaxy S23,LG,4,691.01,0.2,0.18,2609.25,Credit Card,Online,EMP886,3,1,Standard,9,AED
ORD110066,19-04-2024,BR116,USA,New York,CUST3788,PROD495,Tablet,iPad Air,Dell,5,1025.03,0.25,0.18,4535.76,Net Banking,Online,EMP836,2,1,Standard,7,AED
ORD110067,16-07-2024,BR48,India,Bangalore,CUST9089,PROD863,Accessories,Keyboard,Lenovo,3,920.82,0.19,0.18,2640.36,Cash,Online,EMP958,0,0,Standard,5,GBP
ORD110068,20-11-2024,BR31,Germany,Hamburg,CUST7261,PROD429,Laptop,Dell XPS 13,Apple,5,1287.34,0.13,0.18,6607.92,Net Banking,In-Store,EMP718,3,1,Standard,7,USD
ORD110069,05-07-2023,BR17,Germany,Hamburg,CUST8940,PROD605,Mobile,OnePlus 11,Apple,5,814.1,0.26,0.18,3554.36,Credit Card,Online,EMP997,2,0,Standard,10,INR
ORD110070,23-09-2023,BR97,Germany,Munich,CUST2343,PROD794,Mobile,Samsung Galaxy S23,HP,4,1367.27,0.01,0.18,6388.98,UPI,Online,EMP969,0,1,Standard,5,USD
ORD110071,15-09-2024,BR36,UK,London,CUST6969,PROD926,Tablet,Lenovo Tab P11,HP,5,70.26,0.15,0.18,352.35,Credit Card,In-Store,EMP443,3,0,Express,4,USD
ORD110072,06-01-2024,BR16,UAE,Abu Dhabi,CUST5566,PROD530,Mobile,OnePlus 11,Sony,5,371.91,0.05,0.18,2084.56,UPI,Online,EMP887,1,0,Express,9,INR
ORD110073,26-05-2024,BR43,USA,Dallas,CUST6478,PROD137,TV,Samsung QLED 50,OnePlus,2,1833.55,0,0.18,4327.18,UPI,In-Store,EMP724,0,0,Express,6,USD
ORD110074,20-06-2023,BR99,UK,Birmingham,CUST2392,PROD275,TV,Sony Bravia 55,Apple,2,1244.82,0.25,0.18,2203.33,UPI,In-Store,EMP430,0,1,Express,4,USD
ORD110075,20-02-2024,BR87,UAE,Dubai,CUST9278,PROD632,TV,Samsung QLED 50,Apple,4,1189.67,0.01,0.18,5559.09,Net Banking,In-Store,EMP738,1,0,Express,4,AED
ORD110076,17-02-2024,BR27,USA,Chicago,CUST8744,PROD155,TV,Sony Bravia 55,HP,5,995.23,0.23,0.18,4521.33,UPI,Online,EMP792,2,1,Express,4,AED
ORD110077,20-09-2023,BR13,India,Pune,CUST2823,PROD689,Mobile,Samsung Galaxy S23,Lenovo,5,367.33,0.19,0.18,1755.47,Net Banking,Online,EMP622,2,1,Standard,6,USD
ORD110078,28-06-2023,BR69,India,Mumbai,CUST3105,PROD425,Accessories,Bluetooth Headphones,Lenovo,3,1938.5,0.26,0.18,5078.09,UPI,In-Store,EMP853,0,0,Standard,5,INR
ORD110079,27-12-2024,BR43,India,Bangalore,CUST4447,PROD614,Accessories,Wireless Mouse,Sony,5,1903.49,0.09,0.18,10219.84,Debit Card,Online,EMP774,1,0,Standard,9,GBP
ORD110080,19-05-2024,BR76,UAE,Abu Dhabi,CUST3805,PROD307,Tablet,Lenovo Tab P11,OnePlus,4,909.51,0.18,0.18,3520.17,Credit Card,In-Store,EMP817,2,1,Same Day,5,GBP
ORD110081,19-11-2023,BR20,Germany,Hamburg,CUST4995,PROD302,Tablet,Lenovo Tab P11,OnePlus,2,1589.28,0.02,0.18,3675.69,Net Banking,In-Store,EMP733,0,1,Standard,7,GBP
ORD110082,10-02-2023,BR18,UK,Manchester,CUST4897,PROD604,Mobile,Samsung Galaxy S23,LG,1,1994.03,0.15,0.18,2000.01,Cash,In-Store,EMP829,3,1,Standard,4,AED
ORD110083,18-10-2024,BR23,Germany,Munich,CUST7219,PROD837,Mobile,OnePlus 11,Dell,4,390.54,0.19,0.18,1493.11,Debit Card,In-Store,EMP332,2,0,Same Day,10,GBP
ORD110084,16-04-2023,BR99,India,Mumbai,CUST5101,PROD847,Accessories,Bluetooth Headphones,Sony,2,941.74,0.02,0.18,2178.06,Cash,Online,EMP448,2,1,Same Day,2,AED
ORD110085,22-09-2023,BR62,India,Pune,CUST9423,PROD806,Accessories,Keyboard,Lenovo,1,128.05,0.12,0.18,132.97,Debit Card,In-Store,EMP466,3,1,Express,5,AED
ORD110086,24-06-2023,BR29,India,Delhi,CUST6965,PROD764,TV,Sony Bravia 55,Apple,5,619.74,0,0.18,3656.47,UPI,In-Store,EMP805,2,0,Standard,3,AED
ORD110087,16-11-2024,BR17,UAE,Abu Dhabi,CUST9239,PROD909,TV,Samsung QLED 50,HP,4,1036.23,0.24,0.18,3717.16,UPI,Online,EMP879,3,1,Express,1,AED
ORD110088,04-12-2023,BR53,Germany,Munich,CUST1546,PROD853,Tablet,Samsung Galaxy Tab,HP,4,628.45,0.19,0.18,2402.69,Credit Card,Online,EMP750,1,0,Same Day,6,EUR
ORD110089,23-11-2024,BR64,UAE,Abu Dhabi,CUST9813,PROD687,Laptop,MacBook Air M2,Dell,1,1793.41,0.03,0.18,2052.74,Cash,In-Store,EMP797,0,1,Express,1,INR
ORD110090,17-03-2023,BR87,India,Pune,CUST7349,PROD334,TV,Sony Bravia 55,Dell,2,101.5,0.26,0.18,177.26,Cash,Online,EMP949,2,1,Express,5,AED
ORD110091,23-03-2024,BR88,UK,Birmingham,CUST1060,PROD176,Tablet,Samsung Galaxy Tab,LG,4,751.9,0.22,0.18,2768.2,UPI,Online,EMP378,2,1,Same Day,8,USD
ORD110092,08-04-2024,BR79,India,Bangalore,CUST4948,PROD514,Accessories,Bluetooth Headphones,OnePlus,2,815.62,0.21,0.18,1520.64,Credit Card,In-Store,EMP565,0,1,Express,7,AED
ORD110093,15-02-2023,BR34,USA,Los Angeles,CUST1364,PROD810,Laptop,HP Spectre x360,Apple,2,1820.62,0.16,0.18,3609.2,Cash,In-Store,EMP543,2,0,Same Day,5,AED
ORD110094,20-10-2023,BR111,UAE,Dubai,CUST2646,PROD344,Accessories,Keyboard,Apple,3,646.44,0.28,0.18,1647.65,UPI,In-Store,EMP620,3,1,Same Day,2,INR
ORD110095,28-11-2024,BR34,UK,Manchester,CUST2916,PROD553,Accessories,Bluetooth Headphones,LG,2,1764.39,0.11,0.18,3705.92,Credit Card,Online,EMP242,0,0,Express,2,USD
ORD110096,31-01-2024,BR37,India,Delhi,CUST4813,PROD389,Tablet,iPad Air,Apple,5,326.12,0.26,0.18,1423.84,Credit Card,In-Store,EMP266,1,1,Same Day,6,INR
ORD110097,17-09-2023,BR120,UK,Birmingham,CUST7001,PROD363,Laptop,Dell XPS 13,Sony,2,1999.58,0.24,0.18,3586.45,Net Banking,Online,EMP310,0,0,Standard,4,USD
ORD110098,18-01-2024,BR73,Germany,Berlin,CUST7281,PROD642,Accessories,Bluetooth Headphones,OnePlus,3,1109.82,0.1,0.18,3535.89,Credit Card,Online,EMP818,2,1,Express,3,INR
ORD110099,11-07-2024,BR80,UAE,Abu Dhabi,CUST3944,PROD743,Mobile,Samsung Galaxy S23,Dell,1,1558.98,0.25,0.18,1379.7,Net Banking,In-Store,EMP928,0,1,Standard,9,USD
ORD110100,28-11-2024,BR41,India,Bangalore,CUST8778,PROD898,Mobile,Samsung Galaxy S23,Apple,1,1907.47,0.17,0.18,1868.18,Credit Card,Online,EMP586,0,0,Express,3,USD
ORD110101,13-01-2024,BR38,Germany,Hamburg,CUST9960,PROD576,Tablet,Samsung Galaxy Tab,Samsung,3,437.9,0.16,0.18,1302.14,Debit Card,In-Store,EMP524,3,1,Standard,9,USD
ORD110102,25-09-2024,BR86,Germany,Hamburg,CUST8624,PROD865,Accessories,Bluetooth Headphones,LG,4,400.92,0.29,0.18,1343.56,Net Banking,Online,EMP926,2,1,Express,4,USD
ORD110103,05-02-2024,BR96,Germany,Berlin,CUST1507,PROD996,Laptop,Dell XPS 13,LG,1,77.25,0.05,0.18,86.6,UPI,In-Store,EMP741,2,1,Same Day,9,EUR
ORD110104,20-05-2024,BR113,UK,Birmingham,CUST3570,PROD209,Laptop,HP Spectre x360,Apple,3,825.53,0.11,0.18,2600.91,Debit Card,Online,EMP922,0,0,Express,9,INR
ORD110105,18-03-2023,BR76,Germany,Berlin,CUST8645,PROD562,Laptop,MacBook Air M2,Samsung,3,167.56,0.01,0.18,587.23,Debit Card,Online,EMP235,2,0,Same Day,5,INR
ORD110106,28-11-2023,BR78,USA,Chicago,CUST6334,PROD277,Mobile,iPhone 14,Sony,2,504.39,0.25,0.18,892.77,UPI,In-Store,EMP557,2,1,Same Day,1,GBP
ORD110107,17-07-2024,BR90,USA,Chicago,CUST3336,PROD214,Laptop,MacBook Air M2,Samsung,1,1249.51,0.04,0.18,1415.44,UPI,Online,EMP703,2,0,Standard,8,USD
ORD110108,06-02-2023,BR105,UAE,Abu Dhabi,CUST6111,PROD935,Laptop,HP Spectre x360,Apple,2,1750,0.1,0.18,3717,UPI,In-Store,EMP983,3,0,Same Day,8,GBP
ORD110109,27-12-2024,BR65,India,Bangalore,CUST2993,PROD906,Tablet,Lenovo Tab P11,Sony,1,1613.53,0,0.18,1903.97,Debit Card,In-Store,EMP340,2,0,Standard,5,AED
ORD110110,27-01-2023,BR112,Germany,Munich,CUST1256,PROD467,Accessories,Keyboard,Lenovo,1,519.64,0.06,0.18,576.38,Net Banking,Online,EMP592,3,1,Express,8,EUR
ORD110111,01-04-2024,BR63,Germany,Berlin,CUST3703,PROD485,Accessories,Keyboard,Apple,2,1662.01,0.21,0.18,3098.65,Net Banking,Online,EMP341,3,1,Same Day,3,GBP
ORD110112,03-02-2024,BR26,UK,Birmingham,CUST9717,PROD454,Laptop,Dell XPS 13,Apple,2,321.13,0.08,0.18,697.24,UPI,In-Store,EMP553,3,0,Express,3,EUR
ORD110113,31-05-2023,BR59,USA,Chicago,CUST8349,PROD979,Mobile,OnePlus 11,OnePlus,4,389.56,0.16,0.18,1544.53,Credit Card,In-Store,EMP739,2,0,Same Day,5,EUR
ORD110114,23-07-2024,BR39,UK,Manchester,CUST1827,PROD791,Laptop,MacBook Air M2,Lenovo,4,286.04,0.14,0.18,1161.09,Debit Card,Online,EMP622,0,0,Same Day,5,USD
ORD110115,14-09-2023,BR14,USA,Chicago,CUST2313,PROD912,Accessories,Wireless Mouse,Sony,5,662.66,0.07,0.18,3636.02,UPI,In-Store,EMP335,1,1,Standard,6,USD
ORD110116,29-12-2024,BR47,Germany,Hamburg,CUST9867,PROD454,Laptop,HP Spectre x360,Sony,2,1680.24,0.14,0.18,3410.22,Net Banking,In-Store,EMP823,1,0,Same Day,7,GBP
ORD110117,05-03-2023,BR58,UAE,Dubai,CUST4352,PROD803,TV,Samsung QLED 50,Dell,5,1593.35,0.07,0.18,8742.71,Net Banking,Online,EMP714,2,0,Express,1,EUR
ORD110118,09-05-2023,BR86,India,Bangalore,CUST6944,PROD651,Laptop,HP Spectre x360,Apple,4,1601.55,0.25,0.18,5669.49,UPI,In-Store,EMP673,0,0,Same Day,6,INR
ORD110119,02-07-2023,BR89,USA,Los Angeles,CUST1067,PROD729,Tablet,Lenovo Tab P11,HP,3,922.09,0.21,0.18,2578.72,Credit Card,In-Store,EMP875,0,0,Same Day,6,GBP
ORD110120,29-06-2023,BR59,UK,Manchester,CUST4264,PROD670,Tablet,Lenovo Tab P11,Samsung,2,1270.48,0.01,0.18,2968.35,Debit Card,In-Store,EMP772,3,1,Express,9,USD
ORD110121,21-03-2023,BR105,India,Bangalore,CUST8930,PROD680,Laptop,Dell XPS 13,Apple,5,1133.29,0.15,0.18,5683.45,Cash,Online,EMP406,3,1,Standard,7,USD
ORD110122,08-08-2024,BR119,Germany,Munich,CUST8541,PROD775,Tablet,Samsung Galaxy Tab,LG,2,1244.32,0.17,0.18,2437.37,Debit Card,In-Store,EMP908,3,0,Express,7,INR
ORD110123,31-03-2024,BR89,USA,Los Angeles,CUST7188,PROD732,TV,Sony Bravia 55,Lenovo,5,1987.05,0.26,0.18,8675.46,Debit Card,In-Store,EMP974,0,1,Same Day,6,INR
ORD110124,12-10-2024,BR17,Germany,Munich,CUST1907,PROD626,Tablet,Samsung Galaxy Tab,OnePlus,2,1049.18,0.09,0.18,2253.22,Debit Card,In-Store,EMP856,2,1,Same Day,10,AED
ORD110125,21-11-2024,BR27,India,Delhi,CUST1814,PROD115,Tablet,Samsung Galaxy Tab,Sony,4,685.94,0.3,0.18,2266.35,Cash,Online,EMP580,1,1,Same Day,8,USD
ORD110126,20-06-2024,BR112,India,Bangalore,CUST2738,PROD847,TV,LG OLED 48,LG,5,590.45,0.09,0.18,3170.13,Debit Card,Online,EMP239,3,0,Express,9,AED
ORD110127,20-04-2024,BR54,UAE,Dubai,CUST6802,PROD817,Mobile,Samsung Galaxy S23,Samsung,5,166.92,0.27,0.18,718.92,Debit Card,In-Store,EMP548,0,0,Express,6,USD
ORD110128,08-01-2023,BR64,India,Bangalore,CUST9427,PROD300,Tablet,Samsung Galaxy Tab,OnePlus,5,1831.06,0.17,0.18,8966.7,UPI,In-Store,EMP774,1,1,Express,6,USD
ORD110129,02-11-2024,BR4,Germany,Munich,CUST8623,PROD407,TV,Sony Bravia 55,LG,4,1024.06,0.04,0.18,4640.22,UPI,In-Store,EMP640,1,1,Express,4,GBP
ORD110130,10-10-2024,BR23,USA,Dallas,CUST7545,PROD760,Mobile,OnePlus 11,Samsung,1,1299.85,0.27,0.18,1119.69,Net Banking,In-Store,EMP461,3,1,Same Day,4,AED
ORD110131,18-12-2023,BR34,India,Delhi,CUST4645,PROD728,Laptop,MacBook Air M2,OnePlus,4,1180.21,0.17,0.18,4623.59,UPI,Online,EMP601,2,1,Express,1,USD
ORD110132,02-11-2023,BR111,UAE,Abu Dhabi,CUST8313,PROD275,Tablet,Lenovo Tab P11,Lenovo,5,972.54,0.23,0.18,4418.25,Credit Card,In-Store,EMP423,2,0,Standard,5,INR
ORD110133,11-12-2023,BR39,UAE,Dubai,CUST9035,PROD116,Accessories,Wireless Mouse,OnePlus,3,896.29,0.17,0.18,2633.48,Net Banking,In-Store,EMP377,0,0,Same Day,5,EUR
ORD110134,23-10-2024,BR20,UK,Manchester,CUST2694,PROD948,Accessories,Bluetooth Headphones,HP,5,238.51,0.14,0.18,1210.2,Cash,In-Store,EMP633,1,1,Standard,5,EUR
