OrderID,OrderDate,BranchID,Country,City,CustomerID,ProductID,ProductCategory,ProductName,Brand,Quantity,UnitPrice,DiscountRate,TaxRate,TotalAmount,PaymentMethod,SalesChannel,EmployeeID,WarrantyYears,ReturnFlag,ShipmentMode,DeliveryDays,Currency
ORD120011,21-06-2024,BR47,UAE,Dubai,CUST6857,PROD987,Accessories,Wireless Mouse,Dell,3,1607.16,0.28,0.18,4096.33,UPI,In-Store,EMP925,0,0,Standard,7,USD
ORD120012,04-03-2024,BR44,UAE,Dubai,CUST9396,PROD840,Laptop,Dell XPS 13,HP,2,1945.58,0.27,0.18,3351.85,Debit Card,Online,EMP593,0,0,Standard,9,INR
ORD120013,14-07-2023,BR73,India,Bangalore,CUST6696,PROD401,Mobile,iPhone 14,Sony,5,1148.45,0.11,0.18,6030.51,UPI,Online,EMP269,2,1,Express,3,USD
ORD120014,16-08-2023,BR40,UK,Manchester,CUST3070,PROD886,TV,Sony Bravia 55,Samsung,2,292.38,0.26,0.18,510.61,Credit Card,In-Store,EMP521,0,1,Standard,4,INR
ORD120015,26-09-2023,BR15,USA,New York,CUST4526,PROD312,TV,LG OLED 48,Apple,4,606.67,0.25,0.18,2147.61,Debit Card,In-Store,EMP572,0,1,Standard,5,EUR
ORD120016,05-05-2023,BR44,UAE,Dubai,CUST8612,PROD334,Laptop,Dell XPS 13,Apple,3,844.48,0.05,0.18,2839.99,Cash,Online,EMP452,2,1,Standard,8,AED
ORD120017,26-10-2024,BR73,Germany,Berlin,CUST6496,PROD329,Mobile,iPhone 14,Lenovo,5,1880.5,0.03,0.18,10762.1,Debit Card,Online,EMP329,1,1,Standard,5,EUR
ORD120018,26-02-2023,BR107,India,Bangalore,CUST1417,PROD141,Tablet,iPad Air,HP,3,352.66,0.21,0.18,986.25,Net Banking,Online,EMP411,1,0,Same Day,9,GBP
ORD120019,20-04-2024,BR15,India,Bangalore,CUST3473,PROD966,Accessories,Keyboard,OnePlus,1,1277.16,0.01,0.18,1491.98,Net Banking,In-Store,EMP884,0,1,Express,1,INR
ORD120020,19-11-2023,BR113,UK,London,CUST3927,PROD733,Mobile,iPhone 14,Apple,5,1270.73,0.09,0.18,6822.55,Cash,In-Store,EMP782,1,1,Standard,3,AED
ORD120021,08-01-2023,BR1,India,Mumbai,CUST8069,PROD354,Accessories,Bluetooth Headphones,Dell,1,1375.94,0.07,0.18,1509.96,Cash,Online,EMP543,3,1,Express,1,INR
ORD120022,03-12-2024,BR11,USA,New York,CUST4434,PROD456,Accessories,Bluetooth Headphones,Lenovo,5,57.42,0.16,0.18,284.57,Net Banking,In-Store,EMP630,2,1,Express,2,INR
ORD120023,18-04-2023,BR84,India,Delhi,CUST9862,PROD391,Mobile,Samsung Galaxy S23,HP,4,1330.69,0.01,0.18,6218.05,UPI,Online,EMP385,0,0,Standard,4,USD
ORD120024,04-09-2024,BR95,USA,Los Angeles,CUST2305,PROD868,Laptop,Dell XPS 13,Lenovo,2,1935.3,0.07,0.18,4247.6,UPI,In-Store,EMP584,0,0,Express,2,EUR
ORD120025,11-03-2024,BR24,UAE,Abu Dhabi,CUST3628,PROD903,Mobile,Samsung Galaxy S23,Samsung,1,1077.96,0.28,0.18,915.83,Debit Card,Online,EMP523,2,1,Same Day,5,GBP
ORD120026,23-10-2024,BR40,Germany,Munich,CUST7604,PROD866,Accessories,Bluetooth Headphones,Lenovo,3,1383.93,0.28,0.18,3527.36,UPI,In-Store,EMP711,2,1,Standard,9,EUR
ORD120027,23-08-2024,BR18,UK,Manchester,CUST7396,PROD620,TV,Samsung QLED 50,Apple,2,1031.04,0.01,0.18,2408.92,Cash,Online,EMP278,3,0,Same Day,3,GBP
ORD120028,20-03-2023,BR66,UK,Birmingham,CUST6294,PROD525,Tablet,Lenovo Tab P11,Dell,3,230.81,0.23,0.18,629.14,Credit Card,In-Store,EMP255,1,0,Same Day,2,USD
ORD120029,01-12-2023,BR119,UAE,Dubai,CUST6452,PROD422,Accessories,Keyboard,LG,2,1759.74,0.12,0.18,3654.63,UPI,Online,EMP985,1,1,Express,1,INR
ORD120030,25-10-2024,BR40,UK,Birmingham,CUST2435,PROD774,Accessories,Bluetooth Headphones,Samsung,3,997.78,0.05,0.18,3355.53,Credit Card,In-Store,EMP339,1,1,Standard,7,USD
ORD120031,24-10-2024,BR119,India,Delhi,CUST1937,PROD252,Tablet,Lenovo Tab P11,Sony,5,1217.25,0.3,0.18,5027.24,Cash,Online,EMP950,0,0,Standard,6,GBP
ORD120032,30-04-2024,BR69,Germany,Berlin,CUST3339,PROD316,Accessories,Bluetooth Headphones,LG,4,880.51,0.03,0.18,4031.33,Credit Card,In-Store,EMP204,1,1,Same Day,7,AED
ORD120033,08-06-2024,BR26,USA,Dallas,CUST7699,PROD113,Tablet,Samsung Galaxy Tab,Samsung,3,1206.49,0.04,0.18,4100.14,Credit Card,Online,EMP714,1,0,Standard,10,EUR
ORD120034,08-12-2023,BR26,India,Pune,CUST3618,PROD339,TV,LG OLED 48,Lenovo,3,1915.26,0.15,0.18,5763.02,Credit Card,In-Store,EMP622,0,1,Same Day,4,AED
ORD120035,27-08-2024,BR88,UK,London,CUST5740,PROD213,Accessories,Wireless Mouse,OnePlus,5,119.16,0.02,0.18,688.98,Credit Card,Online,EMP232,3,1,Express,9,AED
ORD120036,02-10-2023,BR116,India,Bangalore,CUST3534,PROD892,Accessories,Keyboard,Apple,2,1917.62,0.26,0.18,3348.93,Credit Card,In-Store,EMP355,1,0,Same Day,3,INR
ORD120037,27-01-2024,BR88,UAE,Abu Dhabi,CUST3998,PROD288,Accessories,Keyboard,Sony,3,676.64,0.12,0.18,2107.87,UPI,In-Store,EMP503,3,0,Same Day,2,INR
ORD120038,24-09-2023,BR119,USA,New York,CUST8489,PROD127,Mobile,OnePlus 11,OnePlus,2,1266.18,0.19,0.18,2420.43,Credit Card,In-Store,EMP868,2,1,Express,8,GBP
ORD120039,03-07-2024,BR90,India,Pune,CUST7957,PROD421,Mobile,OnePlus 11,HP,2,1980.14,0.04,0.18,4486.21,Net Banking,Online,EMP253,2,0,Express,9,EUR
ORD120040,28-08-2024,BR98,USA,Los Angeles,CUST6838,PROD872,Laptop,Dell XPS 13,HP,2,1391.81,0.05,0.18,3120.44,UPI,In-Store,EMP938,3,0,Express,4,GBP
ORD120041,02-12-2023,BR113,India,Delhi,CUST4610,PROD467,Mobile,OnePlus 11,OnePlus,2,658.46,0.26,0.18,1149.93,Cash,In-Store,EMP693,3,1,Standard,2,INR
ORD120042,03-02-2024,BR50,UAE,Abu Dhabi,CUST5322,PROD540,Tablet,Samsung Galaxy Tab,OnePlus,3,303.06,0.16,0.18,901.18,Credit Card,Online,EMP835,0,0,Standard,10,INR
ORD120043,04-02-2024,BR16,USA,Los Angeles,CUST5016,PROD263,Mobile,OnePlus 11,Dell,1,1147.59,0.03,0.18,1313.53,Debit Card,Online,EMP390,0,1,Same Day,1,EUR
ORD120044,02-09-2023,BR94,India,Pune,CUST6740,PROD523,Mobile,OnePlus 11,Samsung,3,189.67,0.27,0.18,490.15,Debit Card,In-Store,EMP955,2,0,Same Day,5,AED
ORD120045,04-02-2023,BR52,India,Bangalore,CUST6600,PROD548,Tablet,Samsung Galaxy Tab,Dell,5,1623.64,0.15,0.18,8142.55,Net Banking,Online,EMP904,2,1,Express,2,EUR
ORD120046,17-05-2024,BR57,UK,Manchester,CUST2499,PROD328,TV,Samsung QLED 50,Samsung,1,1644.17,0.09,0.18,1765.51,Net Banking,In-Store,EMP367,0,1,Express,2,INR
ORD120047,22-05-2024,BR81,Germany,Berlin,CUST8597,PROD337,Mobile,Samsung Galaxy S23,Sony,2,1843.83,0.06,0.18,4090.35,Cash,Online,EMP213,1,1,Same Day,10,INR
ORD120048,05-11-2024,BR62,India,Pune,CUST5589,PROD451,Mobile,Samsung Galaxy S23,Dell,4,1039.74,0.24,0.18,3729.76,Cash,Online,EMP633,1,1,Express,5,AED
ORD120049,25-08-2023,BR38,UK,London,CUST4772,PROD166,Tablet,Lenovo Tab P11,Apple,5,1415.31,0.28,0.18,6012.24,Credit Card,Online,EMP236,3,1,Express,4,USD
ORD120050,22-12-2024,BR102,India,Mumbai,CUST8627,PROD528,Laptop,HP Spectre x360,Lenovo,2,782.85,0.06,0.18,1736.67,UPI,Online,EMP270,1,0,Same Day,10,INR
ORD120051,26-04-2024,BR120,UAE,Dubai,CUST7343,PROD976,Mobile,OnePlus 11,LG,2,807.67,0.08,0.18,1753.61,Debit Card,Online,EMP898,3,0,Standard,3,GBP
ORD120052,12-11-2024,BR3,Germany,Munich,CUST9907,PROD324,Accessories,Bluetooth Headphones,HP,5,407.11,0.28,0.18,1729.4,Credit Card,Online,EMP625,3,1,Same Day,8,AED
ORD120053,27-05-2023,BR51,UK,Manchester,CUST4523,PROD250,Accessories,Wireless Mouse,LG,3,78.95,0.17,0.18,231.97,Cash,Online,EMP362,3,0,Express,9,INR
ORD120054,08-09-2023,BR15,India,Mumbai,CUST4038,PROD410,TV,Sony Bravia 55,OnePlus,5,792.56,0.17,0.18,3881.17,Credit Card,Online,EMP206,3,0,Express,2,INR
ORD120055,18-01-2024,BR114,UAE,Abu Dhabi,CUST3804,PROD434,Accessories,Wireless Mouse,Lenovo,5,1552.76,0.03,0.18,8886.45,UPI,Online,EMP489,2,1,Express,4,USD
ORD120056,07-01-2024,BR47,India,Pune,CUST3240,PROD180,TV,Sony Bravia 55,Sony,1,1972.54,0.09,0.18,2118.11,Debit Card,In-Store,EMP385,3,1,Express,6,AED
ORD120057,14-03-2024,BR22,UK,Manchester,CUST8033,PROD377,Accessories,Wireless Mouse,LG,5,987.93,0.18,0.18,4779.61,UPI,Online,EMP684,2,1,Same Day,10,GBP
ORD120058,03-02-2024,BR7,UAE,Dubai,CUST1961,PROD394,Mobile,OnePlus 11,HP,5,865.01,0.2,0.18,4082.85,Net Banking,In-Store,EMP201,0,1,Express,7,USD
ORD120059,15-11-2024,BR15,UK,Manchester,CUST6014,PROD691,Laptop,Dell XPS 13,Apple,3,580.61,0.16,0.18,1726.5,Debit Card,In-Store,EMP254,0,0,Same Day,6,GBP
ORD120060,29-09-2023,BR75,Germany,Munich,CUST6379,PROD420,Mobile,iPhone 14,Dell,5,1304.48,0.24,0.18,5849.29,Cash,In-Store,EMP548,2,0,Same Day,10,EUR
ORD120061,06-03-2023,BR39,Germany,Berlin,CUST7322,PROD863,Tablet,Lenovo Tab P11,Samsung,2,1678.36,0.14,0.18,3406.4,Debit Card,Online,EMP450,0,1,Standard,4,USD
ORD120062,20-02-2024,BR45,USA,Chicago,CUST9327,PROD297,Laptop,HP Spectre x360,Dell,3,166.89,0.27,0.18,431.28,Cash,Online,EMP873,3,1,Express,6,AED
ORD120063,08-04-2024,BR98,USA,Dallas,CUST9588,PROD698,Tablet,Samsung Galaxy Tab,Lenovo,3,507.08,0.11,0.18,1597.61,Debit Card,In-Store,EMP413,0,0,Express,10,GBP
ORD120064,16-12-2023,BR85,UK,London,CUST8986,PROD778,Mobile,OnePlus 11,HP,3,1935.79,0.11,0.18,6098.9,Debit Card,Online,EMP626,0,0,Express,9,GBP
ORD120065,09-08-2024,BR101,UK,Manchester,CUST1609,PROD132,Accessories,Bluetooth Headphones,LG,1,1403.08,0.22,0.18,1291.39,UPI,In-Store,EMP321,2,1,Same Day,4,USD
ORD120066,19-04-2024,BR23,USA,New York,CUST5808,PROD844,Laptop,Dell XPS 13,Sony,5,1713.97,0.15,0.18,8595.56,Credit Card,Online,EMP304,0,0,Same Day,3,EUR
ORD120067,28-01-2023,BR93,USA,Dallas,CUST8462,PROD387,TV,LG OLED 48,Sony,5,1284.28,0.13,0.18,6592.21,Credit Card,Online,EMP608,3,1,Express,7,AED
ORD120068,25-03-2023,BR20,Germany,Berlin,CUST3519,PROD102,Tablet,iPad Air,HP,4,1384.78,0.28,0.18,4706.04,Credit Card,Online,EMP300,1,1,Same Day,6,INR
ORD120069,30-06-2024,BR96,India,Pune,CUST2570,PROD779,Laptop,HP Spectre x360,Apple,1,1011.28,0.29,0.18,847.25,UPI,Online,EMP588,2,0,Standard,3,EUR
ORD120070,08-04-2024,BR1,UK,Manchester,CUST4514,PROD364,Mobile,Samsung Galaxy S23,OnePlus,5,1828.36,0.25,0.18,8090.49,Net Banking,In-Store,EMP984,1,1,Same Day,6,EUR
ORD120071,16-04-2023,BR19,USA,New York,CUST8159,PROD196,Mobile,OnePlus 11,Sony,3,1115.36,0.01,0.18,3908.89,Cash,Online,EMP646,1,0,Standard,2,EUR
ORD120072,05-08-2024,BR18,UK,Birmingham,CUST4219,PROD801,Mobile,iPhone 14,Dell,2,707.69,0.14,0.18,1436.33,Credit Card,In-Store,EMP631,3,0,Standard,1,AED
ORD120073,09-01-2023,BR119,UK,Birmingham,CUST7947,PROD511,TV,Samsung QLED 50,LG,5,661.72,0.19,0.18,3162.36,Cash,Online,EMP308,3,1,Same Day,3,INR
ORD120074,26-07-2024,BR90,UK,Manchester,CUST5444,PROD819,TV,LG OLED 48,Sony,3,1114.37,0.2,0.18,3155.9,Credit Card,In-Store,EMP363,1,0,Express,1,INR
ORD120075,05-07-2024,BR104,UAE,Dubai,CUST3272,PROD415,Laptop,Dell XPS 13,Apple,2,1692.44,0.27,0.18,2915.74,Cash,Online,EMP555,1,0,Same Day,3,USD
ORD120076,30-09-2023,BR38,India,Pune,CUST6806,PROD327,Mobile,OnePlus 11,HP,2,1242.78,0.3,0.18,2053.07,Net Banking,Online,EMP915,2,0,Same Day,1,GBP
ORD120077,01-03-2024,BR82,India,Bangalore,CUST2568,PROD284,Accessories,Wireless Mouse,LG,3,1909.71,0.22,0.18,5273.09,Credit Card,In-Store,EMP325,2,0,Standard,3,GBP
ORD120078,16-02-2024,BR3,USA,New York,CUST9158,PROD233,Laptop,HP Spectre x360,OnePlus,4,692.39,0.04,0.18,3137.36,Net Banking,Online,EMP223,2,0,Express,8,INR
ORD120079,03-04-2023,BR107,USA,Los Angeles,CUST5228,PROD352,Mobile,OnePlus 11,Dell,3,1339.79,0.2,0.18,3794.29,UPI,Online,EMP388,2,1,Express,3,INR
ORD120080,23-05-2023,BR22,UAE,Abu Dhabi,CUST2714,PROD479,Accessories,Keyboard,Apple,2,293.41,0.02,0.18,678.6,UPI,Online,EMP881,0,0,Same Day,4,GBP
ORD120081,11-01-2023,BR112,UAE,Abu Dhabi,CUST1393,PROD336,Laptop,Dell XPS 13,LG,4,921.49,0.05,0.18,4131.96,Cash,In-Store,EMP511,3,1,Standard,1,USD
ORD120082,18-12-2024,BR49,India,Mumbai,CUST2043,PROD779,Accessories,Bluetooth Headphones,HP,4,1588.33,0.22,0.18,5847.6,Debit Card,Online,EMP379,0,1,Express,3,USD
ORD120083,31-05-2023,BR28,Germany,Berlin,CUST6148,PROD429,Tablet,iPad Air,Sony,5,1507.26,0.28,0.18,6402.84,UPI,Online,EMP690,3,1,Express,3,INR
ORD120084,14-11-2024,BR66,USA,Chicago,CUST3628,PROD238,Accessories,Wireless Mouse,HP,2,1265.62,0.25,0.18,2240.15,Credit Card,In-Store,EMP505,3,0,Standard,6,GBP
ORD120085,29-10-2023,BR86,India,Mumbai,CUST6814,PROD983,Accessories,Wireless Mouse,Samsung,2,793.76,0.16,0.18,1573.55,Debit Card,In-Store,EMP229,2,1,Standard,7,USD
ORD120086,10-06-2023,BR98,USA,Dallas,CUST9454,PROD687,TV,Sony Bravia 55,Dell,2,1779.5,0.09,0.18,3821.65,Cash,Online,EMP824,3,1,Same Day,6,EUR
ORD120087,07-11-2024,BR4,India,Pune,CUST6649,PROD620,Tablet,Samsung Galaxy Tab,Sony,1,1640.98,0.24,0.18,1471.63,Cash,Online,EMP819,1,1,Standard,6,INR
ORD120088,03-10-2023,BR80,UAE,Abu Dhabi,CUST5488,PROD434,TV,Samsung QLED 50,Sony,4,596.25,0.21,0.18,2223.3,Debit Card,Online,EMP669,3,1,Standard,4,GBP
ORD120089,18-04-2023,BR27,UAE,Abu Dhabi,CUST2194,PROD596,Mobile,Samsung Galaxy S23,Sony,4,1902.4,0.17,0.18,7452.84,Net Banking,Online,EMP968,3,1,Express,8,GBP
ORD120090,08-12-2024,BR82,Germany,Munich,CUST7259,PROD680,Accessories,Wireless Mouse,Samsung,5,1691.38,0.29,0.18,7085.19,UPI,Online,EMP784,0,1,Express,2,GBP
ORD120091,05-02-2024,BR33,Germany,Munich,CUST7581,PROD802,Accessories,Wireless Mouse,OnePlus,4,1161.89,0.07,0.18,5100.23,Credit Card,In-Store,EMP805,2,0,Same Day,5,AED
ORD120092,31-07-2023,BR48,India,Mumbai,CUST5393,PROD559,Mobile,OnePlus 11,Dell,2,358.91,0.16,0.18,711.5,Credit Card,Online,EMP802,0,1,Express,1,USD
ORD120093,27-11-2023,BR2,USA,Los Angeles,CUST5789,PROD612,TV,Samsung QLED 50,Lenovo,1,444.42,0.11,0.18,466.73,Debit Card,In-Store,EMP886,2,0,Express,5,USD
ORD120094,03-03-2023,BR72,UK,Birmingham,CUST1016,PROD379,Mobile,Samsung Galaxy S23,HP,3,188.33,0.07,0.18,620.02,UPI,In-Store,EMP838,3,0,Express,1,EUR
ORD120095,26-10-2023,BR9,India,Delhi,CUST5331,PROD399,TV,Sony Bravia 55,Dell,3,137.82,0.07,0.18,453.73,Net Banking,Online,EMP519,3,0,Express,10,USD
ORD120096,20-02-2024,BR89,UK,Birmingham,CUST4510,PROD225,Laptop,Dell XPS 13,OnePlus,3,1303.05,0.03,0.18,4474.41,UPI,In-Store,EMP793,3,0,Standard,3,EUR
ORD120097,01-07-2023,BR82,Germany,Berlin,CUST8342,PROD775,Accessories,Wireless Mouse,Apple,3,1366.95,0.26,0.18,3580.86,Net Banking,Online,EMP632,3,0,Standard,6,AED
ORD120098,29-11-2023,BR27,UK,Birmingham,CUST1133,PROD152,Tablet,Samsung Galaxy Tab,HP,3,720.43,0.24,0.18,1938.24,Net Banking,In-Store,EMP798,3,0,Standard,5,EUR
ORD120099,20-08-2023,BR34,Germany,Berlin,CUST9408,PROD562,Laptop,HP Spectre x360,LG,1,304.19,0.04,0.18,344.59,Debit Card,In-Store,EMP603,0,1,Express,1,EUR
ORD120100,11-02-2024,BR8,USA,Dallas,CUST2716,PROD792,Laptop,MacBook Air M2,LG,5,463.13,0.28,0.18,1967.38,Cash,Online,EMP396,0,0,Express,9,AED
ORD120101,30-11-2023,BR81,UAE,Abu Dhabi,CUST8576,PROD103,TV,Samsung QLED 50,HP,4,173.28,0.17,0.18,678.84,Net Banking,Online,EMP951,1,0,Same Day,6,INR
ORD120102,10-10-2024,BR21,Germany,Berlin,CUST5521,PROD892,Tablet,iPad Air,Samsung,4,1118.8,0.06,0.18,4963.89,Cash,In-Store,EMP960,3,0,Standard,5,INR
ORD120103,30-01-2023,BR37,Germany,Munich,CUST6788,PROD466,Tablet,Samsung Galaxy Tab,Dell,2,1509.36,0.02,0.18,3490.85,Cash,Online,EMP281,1,0,Same Day,4,EUR
ORD120104,21-10-2023,BR106,UK,London,CUST9570,PROD954,TV,Samsung QLED 50,Lenovo,4,1747.43,0.01,0.18,8165.39,UPI,Online,EMP800,3,1,Standard,2,EUR
ORD120105,24-08-2023,BR35,UK,Manchester,CUST4403,PROD199,TV,Sony Bravia 55,HP,5,1891.08,0.08,0.18,10264.78,Debit Card,Online,EMP618,1,1,Standard,9,AED
ORD120106,13-02-2023,BR24,UK,Manchester,CUST8335,PROD218,Tablet,iPad Air,Samsung,3,799.11,0.07,0.18,2630.83,Net Banking,Online,EMP589,1,0,Same Day,7,GBP
ORD120107,24-10-2024,BR113,Germany,Munich,CUST2976,PROD927,Mobile,Samsung Galaxy S23,LG,1,202.32,0.15,0.18,202.93,Net Banking,Online,EMP913,2,0,Standard,6,AED
ORD120108,19-01-2024,BR31,USA,Dallas,CUST8632,PROD884,Tablet,iPad Air,Sony,1,922.8,0.05,0.18,1034.46,UPI,Online,EMP232,2,1,Standard,8,GBP
ORD120109,07-01-2024,BR32,India,Delhi,CUST4399,PROD629,Accessories,Keyboard,Sony,3,1583.06,0.08,0.18,5155.71,Net Banking,Online,EMP310,0,1,Express,3,INR
ORD120110,16-10-2023,BR20,India,Bangalore,CUST1874,PROD429,Accessories,Bluetooth Headphones,Sony,1,234.06,0.16,0.18,232,UPI,In-Store,EMP477,2,0,Standard,7,INR
ORD120111,28-08-2024,BR63,UAE,Dubai,CUST1957,PROD692,Accessories,Keyboard,Samsung,4,809.64,0.27,0.18,2789.7,Debit Card,In-Store,EMP393,3,1,Same Day,8,INR
ORD120112,13-02-2023,BR115,UAE,Abu Dhabi,CUST3584,PROD774,Laptop,MacBook Air M2,Lenovo,3,515.28,0.13,0.18,1586.96,Credit Card,In-Store,EMP978,0,0,Express,3,AED
ORD120113,22-12-2024,BR52,UAE,Dubai,CUST5042,PROD919,Laptop,MacBook Air M2,Apple,3,1364.08,0.27,0.18,3525.06,Debit Card,In-Store,EMP410,1,1,Standard,9,AED
ORD120114,09-05-2023,BR95,USA,Los Angeles,CUST3808,PROD924,Mobile,iPhone 14,OnePlus,2,1433.31,0.21,0.18,2672.26,Debit Card,In-Store,EMP687,0,1,Standard,8,EUR
ORD120115,10-08-2023,BR53,Germany,Berlin,CUST3817,PROD197,Accessories,Keyboard,Lenovo,2,112.19,0.19,0.18,214.46,Cash,Online,EMP521,0,0,Same Day,2,GBP
ORD120116,23-03-2023,BR114,UAE,Abu Dhabi,CUST7302,PROD815,Laptop,Dell XPS 13,OnePlus,2,157.7,0.12,0.18,327.51,Net Banking,In-Store,EMP497,2,1,Same Day,1,EUR
ORD120117,30-12-2024,BR10,USA,Chicago,CUST9043,PROD493,Laptop,HP Spectre x360,Samsung,3,1318.39,0.26,0.18,3453.65,Net Banking,In-Store,EMP643,2,1,Express,2,EUR
ORD120118,29-09-2023,BR78,UK,London,CUST9367,PROD519,Tablet,iPad Air,Samsung,1,611.45,0.29,0.18,512.27,Debit Card,In-Store,EMP490,1,0,Standard,10,INR
ORD120119,23-04-2024,BR34,USA,Los Angeles,CUST7255,PROD869,Laptop,Dell XPS 13,HP,1,292.53,0.09,0.18,314.12,Debit Card,In-Store,EMP602,3,1,Express,4,INR
ORD120120,02-06-2024,BR80,UAE,Dubai,CUST8592,PROD841,Mobile,iPhone 14,Samsung,4,1851.76,0.09,0.18,7953.68,Cash,In-Store,EMP537,1,1,Standard,6,AED
ORD120121,28-12-2023,BR13,Germany,Hamburg,CUST3117,PROD458,TV,Samsung QLED 50,LG,3,1758.85,0.2,0.18,4981.06,Net Banking,In-Store,EMP578,2,0,Standard,2,EUR
ORD120122,19-03-2023,BR110,India,Delhi,CUST1518,PROD649,Tablet,Lenovo Tab P11,Apple,2,362.65,0.26,0.18,633.33,Debit Card,In-Store,EMP917,2,0,Same Day,7,AED
ORD120123,17-03-2024,BR23,India,Mumbai,CUST5093,PROD117,TV,LG OLED 48,Apple,5,536.26,0.17,0.18,2626.07,Credit Card,In-Store,EMP975,3,0,Same Day,8,GBP
ORD120124,01-03-2024,BR42,UK,Birmingham,CUST2412,PROD662,Tablet,Samsung Galaxy Tab,Dell,5,1264.9,0.26,0.18,5522.55,Net Banking,Online,EMP642,2,0,Standard,6,AED
ORD120125,27-05-2023,BR117,Germany,Munich,CUST3425,PROD636,Laptop,MacBook Air M2,HP,5,1635.99,0.09,0.18,8783.63,Net Banking,Online,EMP562,0,0,Standard,7,EUR
ORD120126,04-11-2024,BR70,USA,Dallas,CUST4688,PROD326,Laptop,HP Spectre x360,Lenovo,1,430.42,0.13,0.18,441.87,UPI,In-Store,EMP534,2,1,Same Day,4,AED
ORD120127,22-11-2023,BR66,UK,Birmingham,CUST9332,PROD629,Mobile,iPhone 14,Dell,5,1698.41,0.18,0.18,8216.91,Debit Card,In-Store,EMP347,1,0,Express,7,USD
ORD120128,28-07-2024,BR69,USA,New York,CUST9220,PROD697,TV,LG OLED 48,HP,1,296.78,0.28,0.18,252.14,UPI,Online,EMP869,1,1,Express,8,EUR
ORD120129,30-01-2024,BR1,Germany,Munich,CUST8109,PROD964,Mobile,OnePlus 11,HP,4,1207.15,0.28,0.18,4102.38,Credit Card,Online,EMP269,2,0,Express,2,INR
ORD120130,30-11-2023,BR97,UK,Birmingham,CUST7374,PROD862,TV,Samsung QLED 50,OnePlus,1,1839.13,0.2,0.18,1736.14,Cash,In-Store,EMP526,3,0,Same Day,3,EUR
ORD120131,03-04-2024,BR79,UAE,Abu Dhabi,CUST1862,PROD748,Laptop,HP Spectre x360,HP,5,211.06,0.15,0.18,1058.47,Cash,In-Store,EMP822,1,1,Same Day,8,EUR
ORD120132,12-10-2024,BR64,Germany,Munich,CUST6634,PROD690,TV,Samsung QLED 50,HP,3,107.1,0.02,0.18,371.55,Net Banking,In-Store,EMP267,1,1,Express,6,AED
ORD120133,25-07-2023,BR35,UAE,Abu Dhabi,CUST5084,PROD971,TV,Sony Bravia 55,Dell,3,1635.24,0.07,0.18,5383.54,Debit Card,In-Store,EMP703,2,1,Express,9,INR
ORD120134,22-04-2023,BR16,Germany,Munich,CUST4449,PROD675,Tablet,Lenovo Tab P11,LG,5,571.06,0.15,0.18,2863.87,UPI,In-Store,EMP292,2,1,Express,4,GBP
ORD120135,04-06-2024,BR88,India,Pune,CUST6734,PROD429,Laptop,MacBook Air M2,LG,2,592.87,0.22,0.18,1091.36,Credit Card,In-Store,EMP511,3,0,Standard,4,EUR
