OrderID,OrderDate,BranchID,Country,City,CustomerID,ProductID,ProductCategory,ProductName,Brand,Quantity,UnitPrice,DiscountRate,TaxRate,TotalAmount,PaymentMethod,SalesChannel,EmployeeID,WarrantyYears,ReturnFlag,ShipmentMode,DeliveryDays,Currency
ORD100078,16-09-2024,BR102,India,Bangalore,CUST6482,PROD167,Tablet,Samsung Galaxy Tab,LG,4,1560.21,0.2,0.18,5891.35,UPI,Online,EMP771,3,0,Express,5,AED
ORD100079,03-06-2023,BR17,UK,London,CUST2388,PROD417,TV,Samsung QLED 50,Dell,3,654.95,0.2,0.18,1854.82,Cash,In-Store,EMP858,2,1,Standard,9,USD
ORD100080,23-10-2024,BR25,Germany,Hamburg,CUST4711,PROD240,Tablet,iPad Air,Lenovo,3,401.51,0.06,0.18,1336.06,Debit Card,Online,EMP502,0,1,Same Day,9,AED
ORD100081,08-02-2023,BR93,UK,Birmingham,CUST8170,PROD144,Laptop,HP Spectre x360,LG,2,366.38,0.25,0.18,648.49,Net Banking,In-Store,EMP892,1,0,Express,10,GBP
ORD100082,04-04-2024,BR60,India,Pune,CUST5616,PROD896,Tablet,Samsung Galaxy Tab,HP,3,1372.7,0.17,0.18,4033.27,Net Banking,In-Store,EMP365,1,1,Same Day,3,GBP
ORD100083,23-02-2023,BR116,Germany,Munich,CUST9410,PROD250,TV,Sony Bravia 55,Samsung,3,213.56,0.05,0.18,718.2,Net Banking,Online,EMP427,3,1,Express,1,EUR
ORD100084,24-02-2023,BR108,Germany,Hamburg,CUST6493,PROD910,Tablet,iPad Air,LG,1,781.08,0.01,0.18,912.46,Debit Card,Online,EMP239,2,0,Express,3,EUR
ORD100085,04-04-2024,BR15,UAE,Dubai,CUST5720,PROD343,Mobile,iPhone 14,Sony,2,1678.18,0.16,0.18,3326.82,UPI,Online,EMP248,1,1,Express,10,EUR
ORD100086,06-03-2023,BR55,USA,Dallas,CUST1025,PROD729,TV,Samsung QLED 50,Apple,5,1171.34,0.22,0.18,5390.51,UPI,Online,EMP784,3,1,Standard,2,AED
ORD100087,05-01-2024,BR46,USA,New York,CUST2106,PROD453,Accessories,Bluetooth Headphones,Apple,4,1963.03,0.08,0.18,8524.26,Debit Card,Online,EMP990,2,0,Standard,1,GBP
ORD100088,13-07-2024,BR92,UK,Birmingham,CUST8498,PROD137,Laptop,HP Spectre x360,OnePlus,4,1281.88,0.24,0.18,4598.36,UPI,Online,EMP244,1,0,Standard,6,GBP
ORD100089,11-06-2024,BR111,Germany,Hamburg,CUST6438,PROD379,Accessories,Bluetooth Headphones,Apple,2,607.92,0.26,0.18,1061.67,Credit Card,In-Store,EMP647,3,0,Same Day,8,EUR
ORD100090,14-12-2023,BR70,India,Delhi,CUST5813,PROD428,Accessories,Bluetooth Headphones,Sony,1,1467.81,0.02,0.18,1697.38,Credit Card,Online,EMP535,2,0,Express,8,AED
ORD100091,12-03-2024,BR10,India,Delhi,CUST7655,PROD472,Tablet,Samsung Galaxy Tab,Apple,3,1248.96,0.13,0.18,3846.55,Cash,Online,EMP231,1,0,Same Day,8,USD
ORD100092,10-05-2023,BR48,USA,Los Angeles,CUST7095,PROD554,Tablet,Samsung Galaxy Tab,LG,5,113.15,0.05,0.18,634.21,Credit Card,Online,EMP742,2,1,Express,6,GBP
ORD100093,13-09-2023,BR28,USA,New York,CUST5678,PROD810,Laptop,MacBook Air M2,LG,5,279.63,0.23,0.18,1270.36,Net Banking,Online,EMP325,1,1,Standard,8,INR
ORD100094,31-12-2024,BR109,Germany,Berlin,CUST3580,PROD828,Tablet,Lenovo Tab P11,Lenovo,1,1122.49,0.09,0.18,1205.33,Debit Card,In-Store,EMP720,1,1,Standard,4,INR
ORD100095,31-08-2023,BR9,Germany,Berlin,CUST6067,PROD507,Tablet,Lenovo Tab P11,Lenovo,4,1617.14,0.17,0.18,6335.31,Net Banking,In-Store,EMP987,3,0,Same Day,2,INR
ORD100096,21-11-2023,BR99,USA,Dallas,CUST3114,PROD543,Accessories,Keyboard,Lenovo,2,1762.02,0.23,0.18,3201.94,Cash,Online,EMP327,1,0,Express,3,INR
ORD100097,27-11-2023,BR17,India,Bangalore,CUST5961,PROD729,TV,LG OLED 48,Samsung,3,432.79,0.29,0.18,1087.77,Cash,Online,EMP714,1,1,Same Day,10,INR
ORD100098,25-06-2023,BR84,UAE,Abu Dhabi,CUST4453,PROD885,TV,Sony Bravia 55,Apple,1,138.65,0.19,0.18,132.52,Cash,In-Store,EMP832,0,1,Express,9,GBP
ORD100099,19-10-2024,BR57,UK,Manchester,CUST7809,PROD595,Laptop,HP Spectre x360,LG,3,934.41,0.21,0.18,2613.17,Net Banking,Online,EMP548,1,0,Express,6,GBP
ORD100100,13-02-2024,BR32,India,Bangalore,CUST3308,PROD199,TV,Samsung QLED 50,Samsung,3,521.39,0.04,0.18,1771.89,Credit Card,In-Store,EMP593,3,1,Standard,3,GBP
ORD100101,14-08-2024,BR51,UK,London,CUST9281,PROD568,Laptop,MacBook Air M2,OnePlus,4,1764.2,0.15,0.18,7077.97,Debit Card,Online,EMP797,2,0,Standard,1,GBP
ORD100102,21-05-2024,BR98,UAE,Abu Dhabi,CUST7606,PROD474,Tablet,Lenovo Tab P11,Apple,1,890.31,0.26,0.18,777.42,Credit Card,In-Store,EMP252,1,1,Express,9,GBP
ORD100103,17-03-2023,BR51,Germany,Hamburg,CUST7114,PROD913,Accessories,Keyboard,Sony,5,1376.78,0.04,0.18,7798.08,UPI,In-Store,EMP973,1,0,Standard,10,AED
ORD100104,16-02-2024,BR78,UAE,Dubai,CUST9446,PROD243,Mobile,iPhone 14,Dell,3,1617.73,0.16,0.18,4810.48,UPI,In-Store,EMP366,3,0,Same Day,5,AED
ORD100105,11-12-2023,BR75,UAE,Abu Dhabi,CUST6040,PROD915,TV,LG OLED 48,OnePlus,1,768.3,0.2,0.18,725.28,Credit Card,In-Store,EMP471,1,1,Same Day,1,AED
ORD100106,06-05-2024,BR3,India,Delhi,CUST8225,PROD421,Laptop,HP Spectre x360,HP,1,1166.51,0.21,0.18,1087.42,Net Banking,Online,EMP622,1,0,Express,9,AED
ORD100107,27-04-2024,BR59,USA,Los Angeles,CUST9734,PROD450,TV,Sony Bravia 55,Lenovo,4,1074.68,0.09,0.18,4615.97,Cash,In-Store,EMP892,2,0,Same Day,8,INR
ORD100108,10-09-2023,BR41,UK,Birmingham,CUST8861,PROD457,Tablet,iPad Air,Sony,3,1424.56,0.21,0.18,3983.92,Cash,In-Store,EMP494,0,1,Same Day,9,EUR
ORD100109,09-02-2024,BR96,UK,London,CUST8849,PROD319,Tablet,iPad Air,Sony,1,725.41,0.13,0.18,744.71,Debit Card,In-Store,EMP775,2,1,Standard,2,AED
ORD100110,23-08-2024,BR13,India,Pune,CUST3252,PROD105,Mobile,OnePlus 11,HP,2,152.36,0.12,0.18,316.42,Cash,Online,EMP616,3,1,Express,4,GBP
ORD100111,25-11-2023,BR117,UK,Birmingham,CUST3868,PROD527,Mobile,iPhone 14,HP,5,1490.44,0.26,0.18,6507.26,Debit Card,Online,EMP606,3,0,Standard,5,USD
ORD100112,10-01-2023,BR114,UK,Birmingham,CUST3198,PROD971,TV,Sony Bravia 55,Lenovo,3,935.98,0.19,0.18,2683.83,Cash,In-Store,EMP479,1,1,Standard,6,INR
ORD100113,14-04-2024,BR79,UK,Birmingham,CUST7643,PROD946,Laptop,Dell XPS 13,Lenovo,3,1157.17,0.23,0.18,3154.21,Net Banking,In-Store,EMP288,3,0,Same Day,2,INR
ORD100114,24-05-2023,BR39,Germany,Munich,CUST1187,PROD367,Laptop,Dell XPS 13,Sony,4,509.27,0.23,0.18,1850.89,UPI,Online,EMP263,0,1,Express,5,INR
ORD100115,20-02-2024,BR62,UAE,Abu Dhabi,CUST3509,PROD565,Mobile,OnePlus 11,Sony,3,1248.52,0.07,0.18,4110.38,Cash,In-Store,EMP625,3,0,Same Day,4,INR
ORD100116,27-11-2024,BR74,UAE,Dubai,CUST9792,PROD253,TV,LG OLED 48,Lenovo,1,1838.63,0.03,0.18,2104.5,Debit Card,In-Store,EMP732,3,0,Standard,4,AED
ORD100117,15-05-2024,BR87,USA,Dallas,CUST6049,PROD840,Mobile,Samsung Galaxy S23,Dell,5,860.08,0.17,0.18,4211.81,Credit Card,In-Store,EMP460,0,1,Same Day,4,AED
ORD100118,16-03-2023,BR120,USA,Dallas,CUST8734,PROD132,Tablet,Lenovo Tab P11,Samsung,5,1988.54,0.28,0.18,8447.32,UPI,In-Store,EMP384,1,0,Same Day,7,GBP
ORD100119,27-01-2024,BR68,Germany,Munich,CUST3086,PROD845,Accessories,Wireless Mouse,Dell,3,281.33,0.3,0.18,697.14,Debit Card,Online,EMP974,0,1,Express,8,AED
ORD100120,10-03-2024,BR5,UAE,Abu Dhabi,CUST7868,PROD729,Laptop,Dell XPS 13,OnePlus,3,352.49,0.06,0.18,1172.95,Credit Card,Online,EMP411,0,0,Standard,10,USD
ORD100121,02-04-2024,BR18,UAE,Dubai,CUST9255,PROD396,Laptop,HP Spectre x360,Apple,4,905.98,0.16,0.18,3592.03,Debit Card,In-Store,EMP791,2,0,Standard,5,INR
ORD100122,07-11-2024,BR81,UAE,Dubai,CUST7999,PROD669,Accessories,Bluetooth Headphones,Sony,1,1135.6,0.18,0.18,1098.81,Net Banking,Online,EMP552,3,0,Same Day,6,EUR
ORD100123,23-02-2024,BR104,India,Bangalore,CUST8586,PROD159,Accessories,Wireless Mouse,OnePlus,2,1706.21,0.09,0.18,3664.26,Cash,In-Store,EMP626,1,0,Express,4,GBP
ORD100124,28-07-2023,BR35,UK,Birmingham,CUST7179,PROD789,Mobile,Samsung Galaxy S23,Lenovo,1,1094.49,0.25,0.18,968.62,Cash,Online,EMP274,1,0,Same Day,9,INR
ORD100125,05-05-2024,BR118,India,Bangalore,CUST4974,PROD812,Tablet,iPad Air,HP,2,1926.05,0.04,0.18,4363.66,Cash,Online,EMP606,1,1,Same Day,6,GBP
ORD100126,25-01-2024,BR103,Germany,Hamburg,CUST8692,PROD879,Tablet,Samsung Galaxy Tab,Sony,3,1049.99,0.15,0.18,3159.42,UPI,Online,EMP579,2,0,Express,1,AED
ORD100127,15-08-2023,BR73,India,Mumbai,CUST5026,PROD611,Tablet,Lenovo Tab P11,LG,3,347.2,0.1,0.18,1106.18,Cash,In-Store,EMP463,3,1,Same Day,8,EUR
ORD100128,22-06-2023,BR68,UK,London,CUST1554,PROD959,Laptop,HP Spectre x360,OnePlus,2,1837.95,0.16,0.18,3643.55,Credit Card,Online,EMP982,0,0,Express,3,INR
ORD100129,11-03-2023,BR85,India,Mumbai,CUST8993,PROD116,Laptop,HP Spectre x360,OnePlus,3,167.88,0.19,0.18,481.38,Credit Card,In-Store,EMP212,0,1,Same Day,5,AED
ORD100130,21-10-2023,BR105,USA,Dallas,CUST6807,PROD373,Laptop,Dell XPS 13,Samsung,5,340.35,0.06,0.18,1887.58,Net Banking,Online,EMP582,3,1,Express,10,INR
ORD100131,14-12-2024,BR8,India,Bangalore,CUST1154,PROD819,Mobile,OnePlus 11,Apple,1,840.29,0.11,0.18,882.47,Debit Card,Online,EMP711,3,1,Same Day,6,AED
ORD100132,08-04-2023,BR116,UAE,Dubai,CUST9897,PROD677,Laptop,Dell XPS 13,OnePlus,3,140.8,0.02,0.18,488.46,Credit Card,Online,EMP522,0,1,Standard,10,INR
ORD100133,30-12-2024,BR50,Germany,Berlin,CUST3292,PROD909,Tablet,iPad Air,HP,5,1677.57,0.12,0.18,8709.94,Credit Card,In-Store,EMP254,0,1,Express,4,USD
ORD100134,15-12-2023,BR56,UAE,Abu Dhabi,CUST4043,PROD796,Tablet,iPad Air,Sony,4,1006.68,0.11,0.18,4228.86,Cash,In-Store,EMP287,2,1,Standard,2,USD
