OrderID,OrderDate,BranchID,Country,City,CustomerID,ProductID,ProductCategory,ProductName,Brand,Quantity,UnitPrice,DiscountRate,TaxRate,TotalAmount,PaymentMethod,SalesChannel,EmployeeID,WarrantyYears,ReturnFlag,ShipmentMode,DeliveryDays,Currency
ORD140037,02-08-2024,BR94,India,Delhi,CUST7846,PROD293,Mobile,OnePlus 11,Samsung,1,1966.48,0.11,0.18,2065.2,UPI,In-Store,EMP602,3,1,Express,10,GBP
ORD140038,05-05-2024,BR68,UK,Birmingham,CUST7914,PROD384,TV,LG OLED 48,Apple,3,1342.93,0.17,0.18,3945.8,Cash,In-Store,EMP729,2,0,Express,2,GBP
ORD140039,26-09-2024,BR74,Germany,Berlin,CUST6558,PROD750,Mobile,OnePlus 11,Sony,5,577.54,0.28,0.18,2453.39,UPI,In-Store,EMP792,3,0,Same Day,9,USD
ORD140040,28-10-2023,BR38,UK,Manchester,CUST8010,PROD965,Laptop,MacBook Air M2,Lenovo,4,1696.86,0.04,0.18,7688.81,UPI,In-Store,EMP632,0,0,Express,1,AED
ORD140041,04-03-2024,BR9,UAE,Abu Dhabi,CUST9374,PROD279,Accessories,Bluetooth Headphones,LG,4,1647.42,0.03,0.18,7542.55,Net Banking,Online,EMP212,1,0,Express,3,GBP
ORD140042,14-09-2024,BR65,India,Delhi,CUST8695,PROD102,Tablet,Lenovo Tab P11,Samsung,3,1141.45,0.23,0.18,3111.36,Cash,Online,EMP811,2,1,Standard,10,USD
ORD140043,01-06-2023,BR39,USA,Los Angeles,CUST8572,PROD268,Laptop,HP Spectre x360,HP,4,1260.77,0.29,0.18,4225.09,Cash,In-Store,EMP846,0,0,Same Day,3,GBP
ORD140044,10-02-2023,BR18,UK,Birmingham,CUST9465,PROD678,Laptop,Dell XPS 13,LG,3,627.03,0.18,0.18,1820.14,UPI,Online,EMP379,2,0,Same Day,4,GBP
ORD140045,22-01-2024,BR113,UAE,Dubai,CUST5914,PROD231,Laptop,MacBook Air M2,Lenovo,3,1961.43,0.21,0.18,5485.34,Net Banking,In-Store,EMP364,3,0,Standard,5,USD
ORD140046,27-09-2024,BR3,UAE,Dubai,CUST4669,PROD187,Accessories,Wireless Mouse,Sony,2,430.43,0.2,0.18,812.65,Credit Card,In-Store,EMP798,3,0,Express,4,GBP
ORD140047,14-03-2023,BR23,USA,Los Angeles,CUST8788,PROD551,Accessories,Keyboard,LG,4,1515,0,0.18,7150.8,Credit Card,Online,EMP493,1,0,Standard,4,INR
ORD140048,25-04-2024,BR4,USA,Chicago,CUST4348,PROD885,Laptop,HP Spectre x360,Samsung,5,1934.7,0.13,0.18,9930.82,Cash,In-Store,EMP968,2,0,Express,1,INR
ORD140049,23-10-2023,BR72,UAE,Abu Dhabi,CUST3173,PROD412,Tablet,Samsung Galaxy Tab,Samsung,2,764.09,0.06,0.18,1695.06,Debit Card,Online,EMP558,0,0,Express,10,EUR
ORD140050,13-03-2023,BR93,UAE,Abu Dhabi,CUST8627,PROD942,Mobile,iPhone 14,Lenovo,2,1974.11,0.13,0.18,4053.24,Net Banking,Online,EMP544,3,0,Express,7,USD
ORD140051,05-04-2024,BR98,UAE,Dubai,CUST1421,PROD666,Accessories,Keyboard,Lenovo,3,622.01,0.01,0.18,2179.9,Credit Card,Online,EMP326,0,0,Express,4,USD
ORD140052,07-05-2023,BR10,India,Mumbai,CUST3691,PROD954,Laptop,HP Spectre x360,Apple,1,1284.59,0.08,0.18,1394.55,Cash,Online,EMP761,2,1,Same Day,4,GBP
ORD140053,08-01-2024,BR32,India,Bangalore,CUST3403,PROD634,Laptop,HP Spectre x360,Sony,2,1940.65,0.09,0.18,4167.74,UPI,Online,EMP420,1,1,Express,7,USD
ORD140054,08-01-2023,BR89,UAE,Abu Dhabi,CUST8945,PROD921,Mobile,iPhone 14,Apple,5,834.58,0.06,0.18,4628.58,Cash,Online,EMP390,3,0,Same Day,7,EUR
ORD140055,31-01-2023,BR36,USA,Chicago,CUST8678,PROD852,TV,LG OLED 48,HP,2,1979.91,0.04,0.18,4485.68,Net Banking,In-Store,EMP553,3,0,Standard,10,INR
ORD140056,16-08-2024,BR49,USA,Chicago,CUST6906,PROD104,Tablet,Samsung Galaxy Tab,OnePlus,5,452.43,0.28,0.18,1921.92,Cash,Online,EMP590,0,1,Standard,5,AED
ORD140057,05-02-2023,BR120,UAE,Dubai,CUST4610,PROD469,Accessories,Bluetooth Headphones,Apple,2,362.86,0.14,0.18,736.46,Credit Card,In-Store,EMP301,2,0,Same Day,6,INR
ORD140058,14-03-2023,BR86,Germany,Berlin,CUST1757,PROD409,Laptop,MacBook Air M2,Dell,4,414.6,0.29,0.18,1389.41,UPI,In-Store,EMP551,3,1,Same Day,10,AED
ORD140059,17-06-2023,BR53,USA,Los Angeles,CUST2255,PROD335,TV,Samsung QLED 50,Lenovo,4,1551.89,0.09,0.18,6665.68,Debit Card,In-Store,EMP749,1,0,Standard,8,EUR
ORD140060,21-11-2023,BR114,USA,Chicago,CUST8635,PROD734,TV,Sony Bravia 55,Apple,2,877.24,0.25,0.18,1552.71,Cash,In-Store,EMP836,0,0,Same Day,4,EUR
ORD140061,27-05-2024,BR79,India,Delhi,CUST2943,PROD880,Tablet,iPad Air,Apple,4,291.39,0.17,0.18,1141.55,Debit Card,In-Store,EMP883,1,0,Express,9,GBP
ORD140062,19-03-2024,BR5,India,Bangalore,CUST4553,PROD746,Mobile,iPhone 14,HP,4,101.22,0.17,0.18,396.54,Credit Card,Online,EMP288,3,0,Express,1,USD
ORD140063,10-04-2023,BR84,USA,Los Angeles,CUST4808,PROD871,TV,LG OLED 48,Lenovo,2,1569.59,0.02,0.18,3630.15,Debit Card,In-Store,EMP387,3,0,Express,10,AED
ORD140064,17-10-2023,BR49,USA,Los Angeles,CUST8300,PROD867,Mobile,iPhone 14,OnePlus,5,1429.98,0.09,0.18,7677.56,Debit Card,Online,EMP634,3,0,Standard,5,INR
ORD140065,12-05-2023,BR13,India,Bangalore,CUST7188,PROD248,Laptop,MacBook Air M2,OnePlus,3,834.43,0.27,0.18,2156.33,Debit Card,Online,EMP357,2,0,Standard,5,GBP
ORD140066,12-05-2023,BR71,Germany,Berlin,CUST6319,PROD413,Tablet,Lenovo Tab P11,Samsung,1,266.78,0.08,0.18,289.62,Net Banking,Online,EMP890,1,0,Same Day,7,GBP
ORD140067,02-04-2024,BR33,UK,Birmingham,CUST9540,PROD436,Accessories,Keyboard,Dell,2,1008.31,0.05,0.18,2260.63,Debit Card,Online,EMP825,1,0,Standard,10,USD
ORD140068,07-07-2023,BR112,UAE,Dubai,CUST9629,PROD194,TV,LG OLED 48,Dell,4,634.9,0.15,0.18,2547.22,Cash,In-Store,EMP588,1,1,Standard,10,USD
ORD140069,29-03-2023,BR28,UK,Manchester,CUST4386,PROD454,Mobile,OnePlus 11,Sony,2,1781.03,0.11,0.18,3740.88,Net Banking,Online,EMP868,0,1,Standard,1,AED
ORD140070,26-10-2024,BR55,UK,Birmingham,CUST2828,PROD855,Mobile,Samsung Galaxy S23,LG,5,456.57,0.1,0.18,2424.39,Net Banking,In-Store,EMP289,0,1,Standard,10,EUR
ORD140071,18-03-2023,BR36,UAE,Abu Dhabi,CUST1783,PROD406,Accessories,Wireless Mouse,Lenovo,4,1846.57,0.19,0.18,7059.81,Debit Card,In-Store,EMP208,2,1,Express,2,USD
ORD140072,19-03-2023,BR56,Germany,Hamburg,CUST2733,PROD450,Mobile,OnePlus 11,LG,5,912.15,0.23,0.18,4143.9,UPI,In-Store,EMP662,2,0,Same Day,9,INR
ORD140073,12-04-2024,BR82,India,Pune,CUST4831,PROD822,Tablet,iPad Air,OnePlus,2,1182.76,0.12,0.18,2456.36,UPI,In-Store,EMP934,3,0,Standard,10,USD
ORD140074,25-02-2024,BR87,Germany,Berlin,CUST6165,PROD819,Mobile,iPhone 14,Sony,5,195.09,0.27,0.18,840.25,Cash,Online,EMP848,3,1,Same Day,5,USD
ORD140075,29-01-2024,BR68,Germany,Hamburg,CUST9478,PROD641,Accessories,Wireless Mouse,Sony,1,696.83,0.19,0.18,666.03,Debit Card,Online,EMP449,0,0,Same Day,4,INR
ORD140076,29-10-2023,BR19,UK,Manchester,CUST8587,PROD286,Mobile,OnePlus 11,OnePlus,2,196.32,0.2,0.18,370.65,Credit Card,In-Store,EMP627,1,0,Standard,9,USD
ORD140077,18-10-2024,BR21,UK,London,CUST1896,PROD951,Laptop,Dell XPS 13,Sony,4,731.12,0.2,0.18,2760.71,Credit Card,Online,EMP833,0,1,Express,4,INR
ORD140078,29-07-2023,BR28,UK,London,CUST4634,PROD382,Tablet,iPad Air,HP,2,447.15,0.29,0.18,749.24,Credit Card,In-Store,EMP594,3,0,Express,6,USD
ORD140079,14-04-2023,BR71,UK,Birmingham,CUST4991,PROD149,Accessories,Keyboard,OnePlus,5,481.22,0.05,0.18,2697.24,Cash,Online,EMP468,2,1,Same Day,2,USD
ORD140080,26-07-2024,BR114,USA,Chicago,CUST1176,PROD615,Mobile,iPhone 14,Sony,4,1544.82,0.29,0.18,5177,Cash,In-Store,EMP647,1,1,Express,9,EUR
ORD140081,05-09-2023,BR67,UAE,Dubai,CUST2447,PROD712,Mobile,iPhone 14,Lenovo,4,713.58,0.12,0.18,2963.93,Net Banking,In-Store,EMP309,1,1,Same Day,2,INR
ORD140082,23-02-2023,BR93,UK,Manchester,CUST9050,PROD981,Mobile,iPhone 14,Samsung,1,69.54,0.19,0.18,66.47,Credit Card,In-Store,EMP701,0,1,Express,5,AED
ORD140083,06-06-2024,BR87,UK,Manchester,CUST7806,PROD566,TV,Sony Bravia 55,Lenovo,3,696.8,0.13,0.18,2146,UPI,In-Store,EMP862,0,0,Same Day,7,EUR
ORD140084,16-08-2024,BR46,Germany,Berlin,CUST8975,PROD401,TV,Sony Bravia 55,HP,3,1348.74,0.09,0.18,4344.83,Debit Card,Online,EMP463,0,0,Same Day,3,USD
ORD140085,19-12-2024,BR13,UAE,Abu Dhabi,CUST7440,PROD913,TV,Sony Bravia 55,Samsung,5,462.66,0.22,0.18,2129.16,Debit Card,In-Store,EMP358,2,0,Express,4,GBP
ORD140086,30-05-2024,BR97,UK,Birmingham,CUST6650,PROD103,Laptop,Dell XPS 13,Sony,5,1837.28,0.05,0.18,10297.95,Net Banking,Online,EMP802,2,0,Same Day,10,USD
ORD140087,23-05-2024,BR49,UK,London,CUST7787,PROD825,Accessories,Keyboard,Sony,4,1107.39,0.03,0.18,5070.07,Cash,In-Store,EMP818,0,0,Same Day,9,GBP
ORD140088,15-04-2023,BR99,USA,Dallas,CUST9974,PROD152,TV,Samsung QLED 50,Samsung,1,958.4,0.2,0.18,904.73,Debit Card,Online,EMP258,1,0,Same Day,2,EUR
ORD140089,06-03-2024,BR94,UAE,Dubai,CUST7665,PROD556,Accessories,Wireless Mouse,Sony,5,640.4,0.23,0.18,2909.34,Cash,In-Store,EMP476,3,0,Express,5,EUR
ORD140090,14-11-2023,BR90,UK,London,CUST4722,PROD252,Laptop,Dell XPS 13,HP,5,654.89,0.26,0.18,2859.25,Credit Card,Online,EMP867,2,1,Same Day,6,USD
ORD140091,06-11-2023,BR42,UK,London,CUST9047,PROD820,Tablet,Lenovo Tab P11,Dell,5,1050.57,0.16,0.18,5206.62,Debit Card,In-Store,EMP276,1,1,Express,1,AED
ORD140092,07-11-2024,BR10,Germany,Hamburg,CUST3900,PROD278,Laptop,HP Spectre x360,Samsung,5,672.51,0.09,0.18,3610.71,Debit Card,Online,EMP652,0,0,Standard,7,GBP
ORD140093,08-09-2024,BR6,USA,Dallas,CUST5181,PROD551,TV,LG OLED 48,HP,3,238.35,0.17,0.18,700.32,Cash,In-Store,EMP449,2,1,Standard,1,INR
ORD140094,29-06-2024,BR12,UAE,Abu Dhabi,CUST1848,PROD348,Laptop,Dell XPS 13,Lenovo,3,1159.82,0.27,0.18,2997.21,Debit Card,In-Store,EMP881,1,0,Standard,6,EUR
ORD140095,20-12-2024,BR25,UK,Manchester,CUST3469,PROD978,Laptop,HP Spectre x360,LG,2,1043.72,0.06,0.18,2315.39,UPI,In-Store,EMP212,1,0,Express,8,GBP
ORD140096,25-10-2024,BR101,Germany,Hamburg,CUST8072,PROD956,TV,Samsung QLED 50,Samsung,1,1653.25,0.23,0.18,1502.14,Cash,In-Store,EMP640,1,1,Express,3,EUR
ORD140097,19-04-2024,BR34,UAE,Abu Dhabi,CUST9995,PROD475,TV,Sony Bravia 55,Apple,2,1030.06,0.11,0.18,2163.54,Debit Card,Online,EMP948,0,0,Standard,3,GBP
ORD140098,25-03-2024,BR54,UK,Birmingham,CUST1957,PROD513,Mobile,Samsung Galaxy S23,Apple,5,1865.48,0.25,0.18,8254.75,Net Banking,Online,EMP425,3,0,Express,2,GBP
ORD140099,11-03-2024,BR92,India,Pune,CUST3772,PROD335,Tablet,Samsung Galaxy Tab,Dell,2,160.9,0.15,0.18,322.77,Cash,Online,EMP381,0,1,Same Day,10,INR
ORD140100,03-08-2023,BR22,UK,Manchester,CUST4042,PROD794,TV,Samsung QLED 50,Dell,1,1923.8,0.02,0.18,2224.68,UPI,Online,EMP561,0,0,Express,1,AED
ORD140101,28-02-2024,BR5,UAE,Abu Dhabi,CUST8378,PROD660,Laptop,MacBook Air M2,Samsung,4,228.13,0.13,0.18,936.79,UPI,In-Store,EMP366,2,1,Same Day,9,AED
ORD140102,08-01-2024,BR100,Germany,Berlin,CUST1198,PROD744,Laptop,MacBook Air M2,Sony,3,1938.75,0.24,0.18,5216.01,Credit Card,Online,EMP335,0,0,Express,5,EUR
ORD140103,11-11-2024,BR108,UAE,Abu Dhabi,CUST9183,PROD528,Tablet,Samsung Galaxy Tab,Dell,2,138.65,0.22,0.18,255.23,UPI,In-Store,EMP336,3,0,Same Day,7,GBP
ORD140104,26-12-2024,BR117,India,Delhi,CUST8043,PROD822,TV,Samsung QLED 50,HP,5,1394.16,0.27,0.18,6004.65,Net Banking,Online,EMP515,2,0,Express,7,GBP
ORD140105,20-06-2023,BR91,UK,Birmingham,CUST9616,PROD791,Laptop,HP Spectre x360,LG,1,1118.94,0.06,0.18,1241.13,Credit Card,Online,EMP266,3,1,Same Day,7,EUR
ORD140106,18-01-2024,BR7,Germany,Berlin,CUST6831,PROD464,Accessories,Bluetooth Headphones,Samsung,3,1050.74,0.22,0.18,2901.3,Net Banking,Online,EMP522,1,0,Same Day,3,INR
ORD140107,29-01-2023,BR36,Germany,Berlin,CUST4784,PROD836,TV,Samsung QLED 50,OnePlus,2,225.75,0.15,0.18,452.85,Cash,Online,EMP257,0,1,Standard,7,USD
ORD140108,05-03-2024,BR82,India,Mumbai,CUST4396,PROD594,TV,Sony Bravia 55,OnePlus,3,779.69,0.27,0.18,2014.87,Credit Card,Online,EMP442,1,0,Same Day,5,EUR
ORD140109,06-10-2023,BR66,UK,Birmingham,CUST6548,PROD577,TV,LG OLED 48,Apple,3,1443.75,0.14,0.18,4395.35,Debit Card,In-Store,EMP366,0,1,Express,1,EUR
ORD140110,03-05-2023,BR104,Germany,Berlin,CUST6477,PROD969,Accessories,Keyboard,Apple,4,181.96,0.12,0.18,755.79,Debit Card,In-Store,EMP855,2,0,Standard,4,USD
ORD140111,04-12-2023,BR91,Germany,Munich,CUST7016,PROD459,Mobile,OnePlus 11,Dell,2,1661.74,0.14,0.18,3372.67,Cash,In-Store,EMP537,2,0,Same Day,8,USD
ORD140112,05-08-2023,BR79,UAE,Dubai,CUST1549,PROD260,Accessories,Wireless Mouse,HP,2,398.5,0.23,0.18,724.15,UPI,Online,EMP271,1,1,Same Day,8,USD
ORD140113,12-11-2023,BR111,UAE,Dubai,CUST1997,PROD941,Accessories,Bluetooth Headphones,HP,5,1369.74,0.13,0.18,7030.88,Net Banking,In-Store,EMP307,3,1,Standard,5,USD
ORD140114,26-04-2023,BR52,UK,London,CUST1340,PROD754,Tablet,Samsung Galaxy Tab,HP,3,1342.28,0.15,0.18,4038.92,Credit Card,Online,EMP916,0,0,Same Day,7,GBP
ORD140115,18-08-2024,BR93,Germany,Munich,CUST3712,PROD285,TV,Sony Bravia 55,Sony,1,1827.21,0.11,0.18,1918.94,Credit Card,In-Store,EMP838,1,1,Standard,3,AED
ORD140116,25-04-2024,BR77,India,Pune,CUST9741,PROD238,TV,LG OLED 48,LG,2,1064.49,0.1,0.18,2260.98,Debit Card,Online,EMP806,2,0,Same Day,10,GBP
ORD140117,18-05-2023,BR23,India,Delhi,CUST9310,PROD378,TV,Sony Bravia 55,Lenovo,4,758.27,0.28,0.18,2576.9,UPI,Online,EMP962,1,0,Standard,1,GBP
ORD140118,29-09-2023,BR76,UAE,Dubai,CUST3350,PROD733,Accessories,Wireless Mouse,Apple,2,639.4,0.15,0.18,1282.64,UPI,In-Store,EMP425,2,1,Standard,4,USD
ORD140119,28-04-2024,BR111,USA,Dallas,CUST1490,PROD221,Laptop,HP Spectre x360,LG,3,1007.89,0.08,0.18,3282.5,Credit Card,Online,EMP978,0,1,Same Day,5,USD
ORD140120,24-02-2023,BR95,UK,London,CUST7329,PROD929,Accessories,Wireless Mouse,Samsung,5,857.44,0.28,0.18,3642.41,UPI,Online,EMP567,2,1,Standard,9,AED
ORD140121,21-08-2023,BR26,Germany,Hamburg,CUST1145,PROD798,Tablet,iPad Air,Sony,1,1381.6,0.06,0.18,1532.47,Credit Card,Online,EMP342,3,1,Same Day,10,AED
ORD140122,15-12-2023,BR1,Germany,Munich,CUST2474,PROD260,Laptop,MacBook Air M2,Sony,4,1487.56,0.17,0.18,5827.67,Credit Card,Online,EMP981,0,1,Express,1,INR
ORD140123,01-02-2024,BR65,India,Delhi,CUST8578,PROD705,Laptop,Dell XPS 13,LG,1,948.29,0.21,0.18,884,Credit Card,In-Store,EMP330,1,0,Same Day,8,EUR
ORD140124,18-01-2023,BR62,Germany,Munich,CUST8422,PROD671,Accessories,Keyboard,Sony,4,65.59,0.2,0.18,247.67,Credit Card,Online,EMP226,2,1,Express,7,GBP
ORD140125,22-10-2023,BR5,India,Delhi,CUST6875,PROD915,Tablet,Lenovo Tab P11,Lenovo,4,1422.53,0.06,0.18,6311.48,Cash,Online,EMP460,1,0,Standard,10,USD
ORD140126,27-03-2023,BR60,UK,Birmingham,CUST8604,PROD358,Mobile,Samsung Galaxy S23,Lenovo,1,1416.01,0.17,0.18,1386.84,Debit Card,In-Store,EMP689,1,0,Standard,4,GBP
ORD140127,31-03-2024,BR89,UAE,Dubai,CUST6529,PROD175,Laptop,MacBook Air M2,LG,2,1284.71,0.23,0.18,2334.58,Net Banking,Online,EMP661,1,0,Express,7,GBP
ORD140128,07-05-2024,BR8,UAE,Dubai,CUST4320,PROD350,Tablet,Lenovo Tab P11,Apple,1,1864.85,0,0.18,2200.52,Debit Card,In-Store,EMP253,1,0,Same Day,10,GBP
ORD140129,12-02-2023,BR102,USA,New York,CUST5816,PROD882,Mobile,iPhone 14,HP,2,196.04,0.07,0.18,430.27,Cash,In-Store,EMP881,3,1,Same Day,3,USD
ORD140130,02-11-2024,BR117,UK,London,CUST2775,PROD785,Mobile,Samsung Galaxy S23,Sony,2,1149.6,0.2,0.18,2170.44,UPI,Online,EMP681,3,0,Same Day,6,EUR
ORD140131,05-04-2023,BR78,UK,Birmingham,CUST9433,PROD223,TV,LG OLED 48,LG,1,608.16,0.14,0.18,617.16,UPI,Online,EMP917,2,0,Same Day,8,EUR
ORD140132,12-03-2024,BR97,India,Mumbai,CUST7728,PROD874,TV,Sony Bravia 55,LG,1,258.38,0.12,0.18,268.3,Debit Card,Online,EMP392,3,0,Express,2,GBP
ORD140133,27-09-2023,BR55,India,Mumbai,CUST4010,PROD529,Mobile,Samsung Galaxy S23,Sony,4,840.48,0.3,0.18,2776.95,Net Banking,In-Store,EMP872,3,1,Express,9,USD
ORD140134,26-02-2024,BR66,India,Mumbai,CUST4740,PROD720,Tablet,Lenovo Tab P11,LG,4,652.43,0.06,0.18,2894.7,Net Banking,Online,EMP502,3,0,Same Day,2,GBP
ORD140135,19-04-2024,BR85,UK,London,CUST7965,PROD594,Accessories,Keyboard,Lenovo,2,236.16,0.13,0.18,484.88,Debit Card,Online,EMP207,1,1,Same Day,10,INR
